Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Object Repository/PIM/addButton""))",Chrome 131.0.0.0,,,09-12-2024 20:30:19,09-12-2024 20:30:21,"1,872s",PASSED
"click(findTestObject(""Object Repository/PIM/inputFirstname""))",Chrome 131.0.0.0,,,09-12-2024 20:30:21,09-12-2024 20:30:24,"2,965s",PASSED
"setText(findTestObject(""Object Repository/PIM/inputFirstname""), ""Rafki"")",Chrome 131.0.0.0,,,09-12-2024 20:30:24,09-12-2024 20:30:26,"2,104s",PASSED
"click(findTestObject(""Object Repository/PIM/inputMiddlename""))",Chrome 131.0.0.0,,,09-12-2024 20:30:26,09-12-2024 20:30:27,"1,300s",PASSED
"setText(findTestObject(""Object Repository/PIM/inputMiddlename""), """")",Chrome 131.0.0.0,,,09-12-2024 20:30:27,09-12-2024 20:30:29,"1,529s",PASSED
"click(findTestObject(""Object Repository/PIM/inputLastname""))",Chrome 131.0.0.0,,,09-12-2024 20:30:29,09-12-2024 20:30:29,"0,607s",PASSED
"setText(findTestObject(""Object Repository/PIM/inputLastname""), ""Abdullah Kafi"")",Chrome 131.0.0.0,,,09-12-2024 20:30:29,09-12-2024 20:30:31,"1,557s",PASSED
"click(findTestObject(""PIM/inputEmployeeid""))",Chrome 131.0.0.0,,,09-12-2024 20:30:31,09-12-2024 20:30:32,"0,934s",PASSED
"sendKeys(findTestObject(""PIM/inputEmployeeid""), Keys.chord(CONTROL, ""a"", DELETE))",Chrome 131.0.0.0,,,09-12-2024 20:30:32,09-12-2024 20:30:32,"0,733s",PASSED
"setText(findTestObject(""PIM/inputEmployeeid""), ""6234237"")",Chrome 131.0.0.0,,,09-12-2024 20:30:32,09-12-2024 20:30:34,"1,840s",PASSED
"click(findTestObject(""Object Repository/PIM/buttonSave""))",Chrome 131.0.0.0,,,09-12-2024 20:30:34,09-12-2024 20:30:35,"0,835s",PASSED
"verifyElementPresent(findTestObject(""PIM/notificationSuccess""), 0)",Chrome 131.0.0.0,,,09-12-2024 20:30:35,09-12-2024 20:31:07,"31,762s",FAILED
,,,,,,,
Test Cases/TC - TK 004/TC 006 Last Name karyawan kosong,Chrome 131.0.0.0,,,09-12-2024 20:31:07,09-12-2024 20:32:21,"1m - 14,016s",PASSED
"callTestCase(findTestCase(""TC - TK 004/TC 001 Membuka fitur PIM""), [:], STOP_ON_FAILURE)",Chrome 131.0.0.0,,,09-12-2024 20:31:07,09-12-2024 20:32:04,"56,353s",PASSED
"click(findTestObject(""Object Repository/PIM/addButton""))",Chrome 131.0.0.0,,,09-12-2024 20:32:04,09-12-2024 20:32:06,"2,428s",PASSED
"click(findTestObject(""Object Repository/PIM/inputFirstname""))",Chrome 131.0.0.0,,,09-12-2024 20:32:06,09-12-2024 20:32:08,"2,362s",PASSED
"setText(findTestObject(""Object Repository/PIM/inputFirstname""), ""Rafki"")",Chrome 131.0.0.0,,,09-12-2024 20:32:08,09-12-2024 20:32:09,"0,968s",PASSED
"click(findTestObject(""Object Repository/PIM/inputMiddlename""))",Chrome 131.0.0.0,,,09-12-2024 20:32:09,09-12-2024 20:32:11,"1,212s",PASSED
"setText(findTestObject(""Object Repository/PIM/inputMiddlename""), ""Mustafa"")",Chrome 131.0.0.0,,,09-12-2024 20:32:11,09-12-2024 20:32:12,"1,072s",PASSED
"click(findTestObject(""Object Repository/PIM/inputLastname""))",Chrome 131.0.0.0,,,09-12-2024 20:32:12,09-12-2024 20:32:13,"0,798s",PASSED
"setText(findTestObject(""Object Repository/PIM/inputLastname""), """")",Chrome 131.0.0.0,,,09-12-2024 20:32:13,09-12-2024 20:32:14,"0,963s",PASSED
"click(findTestObject(""Object Repository/PIM/buttonSave""))",Chrome 131.0.0.0,,,09-12-2024 20:32:14,09-12-2024 20:32:14,"0,752s",PASSED
"verifyElementPresent(findTestObject(""PIM/alertLastnamerequired""), 0)",Chrome 131.0.0.0,,,09-12-2024 20:32:14,09-12-2024 20:32:18,"3,976s",PASSED
delay(2),Chrome 131.0.0.0,,,09-12-2024 20:32:18,09-12-2024 20:32:20,"2,018s",PASSED
closeBrowser(),Chrome 131.0.0.0,,,09-12-2024 20:32:20,09-12-2024 20:32:21,"0,732s",PASSED
,,,,,,,
Test Cases/TC - TK 004/TC 007 Employee ID karyawan duplikat,Chrome 131.0.0.0,,,09-12-2024 20:32:21,09-12-2024 20:33:35,"1m - 14,224s",PASSED
"callTestCase(findTestCase(""TC - TK 004/TC 001 Membuka fitur PIM""), [:], STOP_ON_FAILURE)",Chrome 131.0.0.0,,,09-12-2024 20:32:22,09-12-2024 20:33:15,"52,803s",PASSED
"click(findTestObject(""Object Repository/PIM/addButton""))",Chrome 131.0.0.0,,,09-12-2024 20:33:15,09-12-2024 20:33:17,"2,050s",PASSED
"click(findTestObject(""Object Repository/PIM/inputFirstname""))",Chrome 131.0.0.0,,,09-12-2024 20:33:17,09-12-2024 20:33:20,"2,955s",PASSED
"setText(findTestObject(""Object Repository/PIM/inputFirstname""), ""Rafki"")",Chrome 131.0.0.0,,,09-12-2024 20:33:20,09-12-2024 20:33:22,"1,586s",PASSED
"click(findTestObject(""Object Repository/PIM/inputMiddlename""))",Chrome 131.0.0.0,,,09-12-2024 20:33:22,09-12-2024 20:33:22,"0,674s",PASSED
"setText(findTestObject(""Object Repository/PIM/inputMiddlename""), ""Mustafa"")",Chrome 131.0.0.0,,,09-12-2024 20:33:22,09-12-2024 20:33:23,"1,055s",PASSED
"click(findTestObject(""Object Repository/PIM/inputLastname""))",Chrome 131.0.0.0,,,09-12-2024 20:33:23,09-12-2024 20:33:25,"1,775s",PASSED
"setText(findTestObject(""Object Repository/PIM/inputLastname""), ""Abdullah Kafi"")",Chrome 131.0.0.0,,,09-12-2024 20:33:25,09-12-2024 20:33:26,"1,408s",PASSED
"click(findTestObject(""PIM/inputEmployeeid""))",Chrome 131.0.0.0,,,09-12-2024 20:33:26,09-12-2024 20:33:27,"0,798s",PASSED
"sendKeys(findTestObject(""PIM/inputEmployeeid""), Keys.chord(CONTROL, ""a"", DELETE))",Chrome 131.0.0.0,,,09-12-2024 20:33:27,09-12-2024 20:33:28,"0,450s",PASSED
"setText(findTestObject(""PIM/inputEmployeeid""), ""65456453"")",Chrome 131.0.0.0,,,09-12-2024 20:33:28,09-12-2024 20:33:29,"1,531s",PASSED
delay(2),Chrome 131.0.0.0,,,09-12-2024 20:33:29,09-12-2024 20:33:31,"2,049s",PASSED
"verifyElementPresent(findTestObject(""PIM/alertEmployeeidrequired""), 0)",Chrome 131.0.0.0,,,09-12-2024 20:33:31,09-12-2024 20:33:32,"0,380s",PASSED
delay(2),Chrome 131.0.0.0,,,09-12-2024 20:33:32,09-12-2024 20:33:34,"2,317s",PASSED
closeBrowser(),Chrome 131.0.0.0,,,09-12-2024 20:33:34,09-12-2024 20:33:35,"1,276s",PASSED
,,,,,,,
Test Cases/TC - TK 004/TC 008 Employee ID 10 karakter,Chrome 131.0.0.0,,,09-12-2024 20:33:35,09-12-2024 20:35:07,"1m - 31,857s",PASSED
"callTestCase(findTestCase(""TC - TK 004/TC 001 Membuka fitur PIM""), [:], STOP_ON_FAILURE)",Chrome 131.0.0.0,,,09-12-2024 20:33:37,09-12-2024 20:34:43,"1m - 6,731s",PASSED
"click(findTestObject(""Object Repository/PIM/addButton""))",Chrome 131.0.0.0,,,09-12-2024 20:34:43,09-12-2024 20:34:46,"2,541s",PASSED
"click(findTestObject(""Object Repository/PIM/inputFirstname""))",Chrome 131.0.0.0,,,09-12-2024 20:34:46,09-12-2024 20:34:48,"2,422s",PASSED
"setText(findTestObject(""Object Repository/PIM/inputFirstname""), ""Rafki"")",Chrome 131.0.0.0,,,09-12-2024 20:34:48,09-12-2024 20:34:50,"1,502s",PASSED
"click(findTestObject(""Object Repository/PIM/inputMiddlename""))",Chrome 131.0.0.0,,,09-12-2024 20:34:50,09-12-2024 20:34:52,"1,776s",PASSED
"setText(findTestObject(""Object Repository/PIM/inputMiddlename""), ""Mustafa"")",Chrome 131.0.0.0,,,09-12-2024 20:34:52,09-12-2024 20:34:53,"1,810s",PASSED
"click(findTestObject(""Object Repository/PIM/inputLastname""))",Chrome 131.0.0.0,,,09-12-2024 20:34:53,09-12-2024 20:34:55,"1,252s",PASSED
"setText(findTestObject(""Object Repository/PIM/inputLastname""), ""Abdullah Kafi"")",Chrome 131.0.0.0,,,09-12-2024 20:34:55,09-12-2024 20:34:56,"1,651s",PASSED
"click(findTestObject(""PIM/inputEmployeeid""))",Chrome 131.0.0.0,,,09-12-2024 20:34:56,09-12-2024 20:34:58,"1,319s",PASSED
"setText(findTestObject(""PIM/inputEmployeeid""), ""442233"")",Chrome 131.0.0.0,,,09-12-2024 20:34:58,09-12-2024 20:35:00,"2,096s",PASSED
"employeeId = getAttribute(findTestObject(""PIM/inputEmployeeid""), ""value"")",Chrome 131.0.0.0,,,09-12-2024 20:35:00,09-12-2024 20:35:00,"0,466s",PASSED
if (employeeId.length() == 10),Chrome 131.0.0.0,,,09-12-2024 20:35:00,09-12-2024 20:35:00,"0,050s",PASSED
"click(findTestObject(""PIM/buttonSave""))",Chrome 131.0.0.0,,,09-12-2024 20:35:00,09-12-2024 20:35:02,"1,550s",PASSED
"verifyElementPresent(findTestObject(""PIM/notificationSuccess""), 0)",Chrome 131.0.0.0,,,09-12-2024 20:35:02,09-12-2024 20:35:04,"1,894s",PASSED
delay(2),Chrome 131.0.0.0,,,09-12-2024 20:35:04,09-12-2024 20:35:06,"2,018s",PASSED
closeBrowser(),Chrome 131.0.0.0,,,09-12-2024 20:35:06,09-12-2024 20:35:07,"1,531s",PASSED
,,,,,,,
Test Cases/TC - TK 004/TC 009 Employee ID lebih 10 karakter,Chrome 131.0.0.0,,,09-12-2024 20:35:07,09-12-2024 20:36:23,"1m - 15,964s",PASSED
"callTestCase(findTestCase(""TC - TK 004/TC 001 Membuka fitur PIM""), [:], STOP_ON_FAILURE)",Chrome 131.0.0.0,,,09-12-2024 20:35:08,09-12-2024 20:36:01,"53,899s",PASSED
"click(findTestObject(""Object Repository/PIM/addButton""))",Chrome 131.0.0.0,,,09-12-2024 20:36:01,09-12-2024 20:36:06,"4,460s",PASSED
"click(findTestObject(""Object Repository/PIM/inputFirstname""))",Chrome 131.0.0.0,,,09-12-2024 20:36:06,09-12-2024 20:36:10,"3,671s",PASSED
"setText(findTestObject(""Object Repository/PIM/inputFirstname""), ""Rafki"")",Chrome 131.0.0.0,,,09-12-2024 20:36:10,09-12-2024 20:36:11,"1,161s",PASSED
"click(findTestObject(""Object Repository/PIM/inputMiddlename""))",Chrome 131.0.0.0,,,09-12-2024 20:36:11,09-12-2024 20:36:11,"0,690s",PASSED
"setText(findTestObject(""Object Repository/PIM/inputMiddlename""), ""Mustafa"")",Chrome 131.0.0.0,,,09-12-2024 20:36:11,09-12-2024 20:36:14,"2,026s",PASSED
"click(findTestObject(""Object Repository/PIM/inputLastname""))",Chrome 131.0.0.0,,,09-12-2024 20:36:14,09-12-2024 20:36:14,"0,626s",PASSED
"setText(findTestObject(""Object Repository/PIM/inputLastname""), ""Abdullah Kafi"")",Chrome 131.0.0.0,,,09-12-2024 20:36:14,09-12-2024 20:36:15,"1,157s",PASSED
"click(findTestObject(""PIM/inputEmployeeid""))",Chrome 131.0.0.0,,,09-12-2024 20:36:15,09-12-2024 20:36:16,"1,190s",PASSED
"setText(findTestObject(""PIM/inputEmployeeid""), ""65456453"")",Chrome 131.0.0.0,,,09-12-2024 20:36:16,09-12-2024 20:36:18,"1,309s",PASSED
"verifyElementPresent(findTestObject(""PIM/alertMaximalemployeeid""), 0)",Chrome 131.0.0.0,,,09-12-2024 20:36:18,09-12-2024 20:36:20,"2,504s",PASSED
delay(2),Chrome 131.0.0.0,,,09-12-2024 20:36:20,09-12-2024 20:36:22,"2,006s",PASSED
closeBrowser(),Chrome 131.0.0.0,,,09-12-2024 20:36:22,09-12-2024 20:36:23,"0,866s",PASSED
,,,,,,,
Test Cases/TC - TK 004/TC 010 Tambah karyawan dengan foto,Chrome 131.0.0.0,,,09-12-2024 20:36:23,09-12-2024 20:38:23,"1m - 59,626s",FAILED
"callTestCase(findTestCase(""TC - LW 002/TC 001 Login berhasil""), [:], STOP_ON_FAILURE)",Chrome 131.0.0.0,,,09-12-2024 20:36:27,09-12-2024 20:37:12,"44,722s",PASSED
"click(findTestObject(""PIM/buttonMenupim""))",Chrome 131.0.0.0,,,09-12-2024 20:37:12,09-12-2024 20:37:15,"3,007s",PASSED
"verifyElementPresent(findTestObject(""Dashboard/textDashboard""), 0)",Chrome 131.0.0.0,,,09-12-2024 20:37:15,09-12-2024 20:37:19,"3,760s",PASSED
"click(findTestObject(""PIM/addButton""))",Chrome 131.0.0.0,,,09-12-2024 20:37:19,09-12-2024 20:37:21,"2,215s",PASSED
"click(findTestObject(""PIM/inputFirstname""))",Chrome 131.0.0.0,,,09-12-2024 20:37:21,09-12-2024 20:37:24,"3,183s",PASSED
"setText(findTestObject(""PIM/inputFirstname""), ""Rafki"")",Chrome 131.0.0.0,,,09-12-2024 20:37:24,09-12-2024 20:37:26,"1,262s",PASSED
"click(findTestObject(""PIM/inputMiddlename""))",Chrome 131.0.0.0,,,09-12-2024 20:37:26,09-12-2024 20:37:26,"0,591s",PASSED
"setText(findTestObject(""PIM/inputMiddlename""), ""Mustafa"")",Chrome 131.0.0.0,,,09-12-2024 20:37:26,09-12-2024 20:37:28,"2,284s",PASSED
"click(findTestObject(""PIM/inputLastname""))",Chrome 131.0.0.0,,,09-12-2024 20:37:28,09-12-2024 20:37:29,"0,808s",PASSED
"setText(findTestObject(""PIM/inputLastname""), ""Abdullah Kafi"")",Chrome 131.0.0.0,,,09-12-2024 20:37:29,09-12-2024 20:37:31,"1,222s",PASSED
"click(findTestObject(""PIM/inputEmployeeid""))",Chrome 131.0.0.0,,,09-12-2024 20:37:31,09-12-2024 20:37:31,"0,670s",PASSED
"sendKeys(findTestObject(""PIM/inputEmployeeid""), Keys.chord(CONTROL, ""a"", DELETE))",Chrome 131.0.0.0,,,09-12-2024 20:37:31,09-12-2024 20:37:32,"0,393s",PASSED
