Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Edit Karyawan,Chrome 131.0.0.0,,,08-12-2024 17:05:28,08-12-2024 17:10:27,4m - 58.159s,PASSED
,,,,,,,
Test Cases/TC - EK 006/TC 001 Mengubah First Name karyawan,Chrome 131.0.0.0,,,08-12-2024 17:05:29,08-12-2024 17:06:23,54.379s,PASSED
"callTestCase(findTestCase(""TC - TK 004/TC 001 Membuka fitur PIM""), [:], STOP_ON_FAILURE)",Chrome 131.0.0.0,,,08-12-2024 17:05:30,08-12-2024 17:06:04,34.261s,PASSED
"click(findTestObject(""Search Employee/inputUsername""))",Chrome 131.0.0.0,,,08-12-2024 17:06:04,08-12-2024 17:06:05,0.572s,PASSED
"click(findTestObject(""Search Employee/inputEmployeeid""))",Chrome 131.0.0.0,,,08-12-2024 17:06:05,08-12-2024 17:06:06,0.606s,PASSED
"setText(findTestObject(""Search Employee/inputEmployeeid""), ""060997"")",Chrome 131.0.0.0,,,08-12-2024 17:06:06,08-12-2024 17:06:06,0.915s,PASSED
"click(findTestObject(""Search Employee/buttonSearch""))",Chrome 131.0.0.0,,,08-12-2024 17:06:06,08-12-2024 17:06:07,0.516s,PASSED
"focus(findTestObject(""Search Employee/tableEmployee""))",Chrome 131.0.0.0,,,08-12-2024 17:06:07,08-12-2024 17:06:09,1.947s,PASSED
"getText(findTestObject(""Search Employee/inputEmployeeid""))",Chrome 131.0.0.0,,,08-12-2024 17:06:09,08-12-2024 17:06:09,0.452s,PASSED
"verifyMatch(""060997"", ""060997"", false)",Chrome 131.0.0.0,,,08-12-2024 17:06:09,08-12-2024 17:06:09,0.055s,PASSED
delay(2),Chrome 131.0.0.0,,,08-12-2024 17:06:09,08-12-2024 17:06:11,2.068s,PASSED
"click(findTestObject(""Edit Employee/buttonEditemployee""))",Chrome 131.0.0.0,,,08-12-2024 17:06:11,08-12-2024 17:06:13,1.586s,PASSED
"click(findTestObject(""Edit Employee/inputFirstname""))",Chrome 131.0.0.0,,,08-12-2024 17:06:13,08-12-2024 17:06:16,3.244s,PASSED
"sendKeys(findTestObject(""Edit Employee/inputFirstname""), Keys.chord(CONTROL, ""a"", DELETE))",Chrome 131.0.0.0,,,08-12-2024 17:06:16,08-12-2024 17:06:17,0.496s,PASSED
"setText(findTestObject(""Edit Employee/inputFirstname""), ""kafi"")",Chrome 131.0.0.0,,,08-12-2024 17:06:17,08-12-2024 17:06:18,0.965s,PASSED
"click(findTestObject(""Edit Employee/buttonSave""))",Chrome 131.0.0.0,,,08-12-2024 17:06:18,08-12-2024 17:06:19,0.851s,PASSED
"verifyElementPresent(findTestObject(""Edit Employee/toasSuccess""), 0)",Chrome 131.0.0.0,,,08-12-2024 17:06:19,08-12-2024 17:06:19,0.824s,PASSED
delay(3),Chrome 131.0.0.0,,,08-12-2024 17:06:19,08-12-2024 17:06:22,3.033s,PASSED
closeBrowser(),Chrome 131.0.0.0,,,08-12-2024 17:06:22,08-12-2024 17:06:23,0.891s,PASSED
,,,,,,,
Test Cases/TC - EK 006/TC 002 Mengubah Middle Name karyawan,Chrome 131.0.0.0,,,08-12-2024 17:06:23,08-12-2024 17:07:06,42.894s,PASSED
"callTestCase(findTestCase(""TC - TK 004/TC 001 Membuka fitur PIM""), [:], STOP_ON_FAILURE)",Chrome 131.0.0.0,,,08-12-2024 17:06:24,08-12-2024 17:06:47,23.078s,PASSED
"click(findTestObject(""Search Employee/inputUsername""))",Chrome 131.0.0.0,,,08-12-2024 17:06:47,08-12-2024 17:06:48,0.679s,PASSED
"click(findTestObject(""Search Employee/inputEmployeeid""))",Chrome 131.0.0.0,,,08-12-2024 17:06:48,08-12-2024 17:06:49,0.660s,PASSED
"setText(findTestObject(""Search Employee/inputEmployeeid""), ""060997"")",Chrome 131.0.0.0,,,08-12-2024 17:06:49,08-12-2024 17:06:50,1.258s,PASSED
"click(findTestObject(""Search Employee/buttonSearch""))",Chrome 131.0.0.0,,,08-12-2024 17:06:50,08-12-2024 17:06:50,0.521s,PASSED
"focus(findTestObject(""Search Employee/tableEmployee""))",Chrome 131.0.0.0,,,08-12-2024 17:06:50,08-12-2024 17:06:52,1.642s,PASSED
"getText(findTestObject(""Search Employee/inputEmployeeid""))",Chrome 131.0.0.0,,,08-12-2024 17:06:52,08-12-2024 17:06:52,0.360s,PASSED
"verifyMatch(""060997"", ""060997"", false)",Chrome 131.0.0.0,,,08-12-2024 17:06:52,08-12-2024 17:06:52,0.031s,PASSED
delay(2),Chrome 131.0.0.0,,,08-12-2024 17:06:52,08-12-2024 17:06:54,2.027s,PASSED
"click(findTestObject(""Edit Employee/buttonEditemployee""))",Chrome 131.0.0.0,,,08-12-2024 17:06:54,08-12-2024 17:06:56,1.865s,PASSED
"click(findTestObject(""Edit Employee/inputMiddlename""))",Chrome 131.0.0.0,,,08-12-2024 17:06:56,08-12-2024 17:06:59,2.748s,PASSED
"sendKeys(findTestObject(""Edit Employee/inputMiddlename""), Keys.chord(CONTROL, ""a"", DELETE))",Chrome 131.0.0.0,,,08-12-2024 17:06:59,08-12-2024 17:06:59,0.412s,PASSED
"setText(findTestObject(""Edit Employee/inputMiddlename""), ""abdullah"")",Chrome 131.0.0.0,,,08-12-2024 17:06:59,08-12-2024 17:07:00,0.887s,PASSED
"click(findTestObject(""Edit Employee/buttonSave""))",Chrome 131.0.0.0,,,08-12-2024 17:07:00,08-12-2024 17:07:01,0.503s,PASSED
"verifyElementPresent(findTestObject(""Edit Employee/toasSuccess""), 0)",Chrome 131.0.0.0,,,08-12-2024 17:07:01,08-12-2024 17:07:02,1.517s,PASSED
delay(3),Chrome 131.0.0.0,,,08-12-2024 17:07:02,08-12-2024 17:07:05,3.031s,PASSED
closeBrowser(),Chrome 131.0.0.0,,,08-12-2024 17:07:05,08-12-2024 17:07:06,0.879s,PASSED
,,,,,,,
Test Cases/TC - EK 006/TC 003 Mengubah Last Name karyawan,Chrome 131.0.0.0,,,08-12-2024 17:07:06,08-12-2024 17:07:46,39.934s,PASSED
"callTestCase(findTestCase(""TC - TK 004/TC 001 Membuka fitur PIM""), [:], STOP_ON_FAILURE)",Chrome 131.0.0.0,,,08-12-2024 17:07:07,08-12-2024 17:07:29,22.444s,PASSED
"click(findTestObject(""Search Employee/inputUsername""))",Chrome 131.0.0.0,,,08-12-2024 17:07:29,08-12-2024 17:07:30,0.537s,PASSED
"click(findTestObject(""Search Employee/inputEmployeeid""))",Chrome 131.0.0.0,,,08-12-2024 17:07:30,08-12-2024 17:07:30,0.463s,PASSED
"setText(findTestObject(""Search Employee/inputEmployeeid""), ""060997"")",Chrome 131.0.0.0,,,08-12-2024 17:07:30,08-12-2024 17:07:31,0.947s,PASSED
"click(findTestObject(""Search Employee/buttonSearch""))",Chrome 131.0.0.0,,,08-12-2024 17:07:31,08-12-2024 17:07:32,0.529s,PASSED
"focus(findTestObject(""Search Employee/tableEmployee""))",Chrome 131.0.0.0,,,08-12-2024 17:07:32,08-12-2024 17:07:33,1.199s,PASSED
"getText(findTestObject(""Search Employee/inputEmployeeid""))",Chrome 131.0.0.0,,,08-12-2024 17:07:33,08-12-2024 17:07:33,0.370s,PASSED
"verifyMatch(""060997"", ""060997"", false)",Chrome 131.0.0.0,,,08-12-2024 17:07:33,08-12-2024 17:07:33,0.022s,PASSED
delay(2),Chrome 131.0.0.0,,,08-12-2024 17:07:33,08-12-2024 17:07:35,2.027s,PASSED
"click(findTestObject(""Edit Employee/buttonEditemployee""))",Chrome 131.0.0.0,,,08-12-2024 17:07:35,08-12-2024 17:07:37,1.694s,PASSED
"click(findTestObject(""Edit Employee/inputLastname""))",Chrome 131.0.0.0,,,08-12-2024 17:07:37,08-12-2024 17:07:39,2.421s,PASSED
"sendKeys(findTestObject(""Edit Employee/inputLastname""), Keys.chord(CONTROL, ""a"", DELETE))",Chrome 131.0.0.0,,,08-12-2024 17:07:39,08-12-2024 17:07:40,0.516s,PASSED
"setText(findTestObject(""Edit Employee/inputLastname""), ""rafki mustafa"")",Chrome 131.0.0.0,,,08-12-2024 17:07:40,08-12-2024 17:07:41,1.078s,PASSED
"click(findTestObject(""Edit Employee/buttonSave""))",Chrome 131.0.0.0,,,08-12-2024 17:07:41,08-12-2024 17:07:42,0.474s,PASSED
"verifyElementPresent(findTestObject(""Edit Employee/toasSuccess""), 0)",Chrome 131.0.0.0,,,08-12-2024 17:07:42,08-12-2024 17:07:42,0.848s,PASSED
delay(3),Chrome 131.0.0.0,,,08-12-2024 17:07:42,08-12-2024 17:07:45,3.025s,PASSED
closeBrowser(),Chrome 131.0.0.0,,,08-12-2024 17:07:45,08-12-2024 17:07:46,0.837s,PASSED
,,,,,,,
Test Cases/TC - EK 006/TC 004 Mengubah Employee id karyawan,Chrome 131.0.0.0,,,08-12-2024 17:07:46,08-12-2024 17:08:27,40.481s,PASSED
"callTestCase(findTestCase(""TC - TK 004/TC 001 Membuka fitur PIM""), [:], STOP_ON_FAILURE)",Chrome 131.0.0.0,,,08-12-2024 17:07:47,08-12-2024 17:08:09,22.020s,PASSED
"click(findTestObject(""Search Employee/inputUsername""))",Chrome 131.0.0.0,,,08-12-2024 17:08:09,08-12-2024 17:08:10,1.218s,PASSED
"click(findTestObject(""Search Employee/inputEmployeeid""))",Chrome 131.0.0.0,,,08-12-2024 17:08:10,08-12-2024 17:08:11,0.632s,PASSED
"setText(findTestObject(""Search Employee/inputEmployeeid""), ""060997"")",Chrome 131.0.0.0,,,08-12-2024 17:08:11,08-12-2024 17:08:12,0.989s,PASSED
"click(findTestObject(""Search Employee/buttonSearch""))",Chrome 131.0.0.0,,,08-12-2024 17:08:12,08-12-2024 17:08:12,0.625s,PASSED
"focus(findTestObject(""Search Employee/tableEmployee""))",Chrome 131.0.0.0,,,08-12-2024 17:08:12,08-12-2024 17:08:13,1.123s,PASSED
"getText(findTestObject(""Search Employee/inputEmployeeid""))",Chrome 131.0.0.0,,,08-12-2024 17:08:13,08-12-2024 17:08:14,0.787s,PASSED
"verifyMatch(""060997"", ""060997"", false)",Chrome 131.0.0.0,,,08-12-2024 17:08:14,08-12-2024 17:08:14,0.010s,PASSED
delay(2),Chrome 131.0.0.0,,,08-12-2024 17:08:14,08-12-2024 17:08:16,2.023s,PASSED
"click(findTestObject(""Edit Employee/buttonEditemployee""))",Chrome 131.0.0.0,,,08-12-2024 17:08:16,08-12-2024 17:08:17,1.033s,PASSED
"click(findTestObject(""Edit Employee/inputEmployeeid""))",Chrome 131.0.0.0,,,08-12-2024 17:08:17,08-12-2024 17:08:20,2.567s,PASSED
"sendKeys(findTestObject(""Edit Employee/inputEmployeeid""), Keys.chord(CONTROL, ""a"", DELETE))",Chrome 131.0.0.0,,,08-12-2024 17:08:20,08-12-2024 17:08:20,0.396s,PASSED
"setText(findTestObject(""Edit Employee/inputEmployeeid""), ""970906"")",Chrome 131.0.0.0,,,08-12-2024 17:08:20,08-12-2024 17:08:21,0.950s,PASSED
"click(findTestObject(""Edit Employee/buttonSave""))",Chrome 131.0.0.0,,,08-12-2024 17:08:21,08-12-2024 17:08:22,0.429s,PASSED
"verifyElementPresent(findTestObject(""Edit Employee/toasSuccess""), 0)",Chrome 131.0.0.0,,,08-12-2024 17:08:22,08-12-2024 17:08:22,0.845s,PASSED
delay(3),Chrome 131.0.0.0,,,08-12-2024 17:08:22,08-12-2024 17:08:26,3.075s,PASSED
closeBrowser(),Chrome 131.0.0.0,,,08-12-2024 17:08:26,08-12-2024 17:08:27,1.254s,PASSED
,,,,,,,
Test Cases/TC - EK 006/TC 005 Mengubah Foto Profil karyawan PNG,Chrome 131.0.0.0,,,08-12-2024 17:08:27,08-12-2024 17:09:28,1m - 0.746s,PASSED
"callTestCase(findTestCase(""TC - TK 004/TC 001 Membuka fitur PIM""), [:], STOP_ON_FAILURE)",Chrome 131.0.0.0,,,08-12-2024 17:08:28,08-12-2024 17:08:52,24.428s,PASSED
"click(findTestObject(""Search Employee/inputUsername""))",Chrome 131.0.0.0,,,08-12-2024 17:08:52,08-12-2024 17:08:53,0.801s,PASSED
"click(findTestObject(""Search Employee/inputEmployeeid""))",Chrome 131.0.0.0,,,08-12-2024 17:08:53,08-12-2024 17:08:53,0.609s,PASSED
"setText(findTestObject(""Search Employee/inputEmployeeid""), ""970906"")",Chrome 131.0.0.0,,,08-12-2024 17:08:53,08-12-2024 17:08:54,0.869s,PASSED
"click(findTestObject(""Search Employee/buttonSearch""))",Chrome 131.0.0.0,,,08-12-2024 17:08:54,08-12-2024 17:08:55,0.598s,PASSED
"focus(findTestObject(""Search Employee/tableEmployee""))",Chrome 131.0.0.0,,,08-12-2024 17:08:55,08-12-2024 17:08:57,1.620s,PASSED
"getText(findTestObject(""Search Employee/inputEmployeeid""))",Chrome 131.0.0.0,,,08-12-2024 17:08:57,08-12-2024 17:08:57,0.353s,PASSED
"verifyMatch(""970906"", ""970906"", false)",Chrome 131.0.0.0,,,08-12-2024 17:08:57,08-12-2024 17:08:57,0.014s,PASSED
delay(2),Chrome 131.0.0.0,,,08-12-2024 17:08:57,08-12-2024 17:08:59,2.025s,PASSED
"click(findTestObject(""Edit Employee/buttonEditemployee""))",Chrome 131.0.0.0,,,08-12-2024 17:08:59,08-12-2024 17:09:00,1.143s,PASSED
"click(findTestObject(""Edit Employee/navImage""))",Chrome 131.0.0.0,,,08-12-2024 17:09:00,08-12-2024 17:09:03,3.232s,PASSED
delay(2),Chrome 131.0.0.0,,,08-12-2024 17:09:03,08-12-2024 17:09:05,2.013s,PASSED
"click(findTestObject(""Edit Employee/addImage""))",Chrome 131.0.0.0,,,08-12-2024 17:09:05,08-12-2024 17:09:06,0.504s,PASSED
"filePath = ""C:\Users\rafki\Pictures\Screenshots\test_upload.png""",Chrome 131.0.0.0,,,08-12-2024 17:09:06,08-12-2024 17:09:06,0.032s,PASSED
filePathSelection = new java.awt.datatransfer.StringSelection(filePath),Chrome 131.0.0.0,,,08-12-2024 17:09:06,08-12-2024 17:09:06,0.096s,PASSED
"getSystemClipboard().setContents(filePathSelection, null)",Chrome 131.0.0.0,,,08-12-2024 17:09:06,08-12-2024 17:09:07,0.646s,PASSED
robot = new java.awt.Robot(),Chrome 131.0.0.0,,,08-12-2024 17:09:07,08-12-2024 17:09:08,0.906s,PASSED
Thread.sleep(2000),Chrome 131.0.0.0,,,08-12-2024 17:09:08,08-12-2024 17:09:10,2.665s,PASSED
robot.keyPress(VK_CONTROL),Chrome 131.0.0.0,,,08-12-2024 17:09:10,08-12-2024 17:09:10,0.061s,PASSED
robot.keyPress(VK_V),Chrome 131.0.0.0,,,08-12-2024 17:09:10,08-12-2024 17:09:10,0.005s,PASSED
robot.keyRelease(VK_V),Chrome 131.0.0.0,,,08-12-2024 17:09:10,08-12-2024 17:09:10,0.004s,PASSED
robot.keyRelease(VK_CONTROL),Chrome 131.0.0.0,,,08-12-2024 17:09:10,08-12-2024 17:09:10,0.006s,PASSED
robot.keyPress(VK_ENTER),Chrome 131.0.0.0,,,08-12-2024 17:09:10,08-12-2024 17:09:10,0.002s,PASSED
robot.keyRelease(VK_ENTER),Chrome 131.0.0.0,,,08-12-2024 17:09:10,08-12-2024 17:09:10,0.002s,PASSED
