Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
delay(2),Chrome 131.0.0.0,,,09-12-2024 20:57:36,09-12-2024 20:57:38,"2,087s",PASSED
"click(findTestObject(""Edit Employee/buttonEditemployee""))",Chrome 131.0.0.0,,,09-12-2024 20:57:38,09-12-2024 20:58:13,"34,845s",FAILED
,,,,,,,
Test Cases/TC - EK 006/TC 006 Mengubah Foto Profil karyawan File Dokumen,Chrome 131.0.0.0,,,09-12-2024 20:58:13,09-12-2024 21:00:45,"2m - 31,664s",FAILED
"callTestCase(findTestCase(""TC - TK 004/TC 001 Membuka fitur PIM""), [:], STOP_ON_FAILURE)",Chrome 131.0.0.0,,,09-12-2024 20:58:14,09-12-2024 20:59:51,"1m - 37,052s",PASSED
"click(findTestObject(""Search Employee/inputUsername""))",Chrome 131.0.0.0,,,09-12-2024 20:59:51,09-12-2024 20:59:53,"1,558s",PASSED
"click(findTestObject(""Search Employee/inputEmployeeid""))",Chrome 131.0.0.0,,,09-12-2024 20:59:53,09-12-2024 20:59:54,"1,174s",PASSED
"setText(findTestObject(""Search Employee/inputEmployeeid""), ""970906"")",Chrome 131.0.0.0,,,09-12-2024 20:59:54,09-12-2024 20:59:56,"1,961s",PASSED
"click(findTestObject(""Search Employee/buttonSearch""))",Chrome 131.0.0.0,,,09-12-2024 20:59:56,09-12-2024 21:00:02,"6,116s",PASSED
"focus(findTestObject(""Search Employee/tableEmployee""))",Chrome 131.0.0.0,,,09-12-2024 21:00:02,09-12-2024 21:00:05,"3,131s",PASSED
"getText(findTestObject(""Search Employee/inputEmployeeid""))",Chrome 131.0.0.0,,,09-12-2024 21:00:05,09-12-2024 21:00:08,"2,885s",PASSED
"verifyMatch(""970906"", ""970906"", false)",Chrome 131.0.0.0,,,09-12-2024 21:00:08,09-12-2024 21:00:08,"0,023s",PASSED
delay(2),Chrome 131.0.0.0,,,09-12-2024 21:00:08,09-12-2024 21:00:10,"2,021s",PASSED
"click(findTestObject(""Edit Employee/buttonEditemployee""))",Chrome 131.0.0.0,,,09-12-2024 21:00:10,09-12-2024 21:00:45,"34,342s",FAILED
