Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Test Cases/TC - HK 007/TC 003 Tekan tombol Cancel untuk membatalkan hapus data,Chrome 131.0.0.0,,,08-12-2024 18:03:46,08-12-2024 18:04:19,32.898s,PASSED
"callTestCase(findTestCase(""TC - TK 004/TC 001 Membuka fitur PIM""), [:], STOP_ON_FAILURE)",Chrome 131.0.0.0,,,08-12-2024 18:03:46,08-12-2024 18:04:07,21.328s,PASSED
"click(findTestObject(""Search Employee/inputUsername""))",Chrome 131.0.0.0,,,08-12-2024 18:04:07,08-12-2024 18:04:08,0.849s,PASSED
"click(findTestObject(""Search Employee/inputEmployeeid""))",Chrome 131.0.0.0,,,08-12-2024 18:04:08,08-12-2024 18:04:10,1.326s,PASSED
"setText(findTestObject(""Search Employee/inputEmployeeid""), ""970906"")",Chrome 131.0.0.0,,,08-12-2024 18:04:10,08-12-2024 18:04:12,1.910s,PASSED
"click(findTestObject(""Search Employee/buttonSearch""))",Chrome 131.0.0.0,,,08-12-2024 18:04:12,08-12-2024 18:04:12,0.697s,PASSED
"focus(findTestObject(""Search Employee/tableEmployee""))",Chrome 131.0.0.0,,,08-12-2024 18:04:12,08-12-2024 18:04:14,1.569s,PASSED
"getText(findTestObject(""Search Employee/inputEmployeeid""))",Chrome 131.0.0.0,,,08-12-2024 18:04:14,08-12-2024 18:04:14,0.348s,PASSED
"verifyMatch(""970906"", ""970906"", false)",Chrome 131.0.0.0,,,08-12-2024 18:04:14,08-12-2024 18:04:14,0.006s,PASSED
"click(findTestObject(""Delete Employee/buttonDelete""))",Chrome 131.0.0.0,,,08-12-2024 18:04:14,08-12-2024 18:04:15,0.497s,PASSED
"verifyElementPresent(findTestObject(""Delete Employee/alertConfirmdelete""), 0)",Chrome 131.0.0.0,,,08-12-2024 18:04:15,08-12-2024 18:04:15,0.475s,PASSED
"click(findTestObject(""Delete Employee/buttonCanceldelete""))",Chrome 131.0.0.0,,,08-12-2024 18:04:15,08-12-2024 18:04:16,0.431s,PASSED
delay(2),Chrome 131.0.0.0,,,08-12-2024 18:04:16,08-12-2024 18:04:18,2.025s,PASSED
closeBrowser(),Chrome 131.0.0.0,,,08-12-2024 18:04:18,08-12-2024 18:04:19,0.982s,PASSED
,,,,,,,
Test Cases/TC - HK 007/TC 004 Tekan tombol Yes untuk hapus data,Chrome 131.0.0.0,,,08-12-2024 18:04:19,08-12-2024 18:05:23,1m - 4.496s,FAILED
"callTestCase(findTestCase(""TC - TK 004/TC 001 Membuka fitur PIM""), [:], STOP_ON_FAILURE)",Chrome 131.0.0.0,,,08-12-2024 18:04:19,08-12-2024 18:04:42,22.741s,PASSED
"click(findTestObject(""Search Employee/inputUsername""))",Chrome 131.0.0.0,,,08-12-2024 18:04:42,08-12-2024 18:04:43,1.227s,PASSED
"click(findTestObject(""Search Employee/inputEmployeeid""))",Chrome 131.0.0.0,,,08-12-2024 18:04:43,08-12-2024 18:04:44,1.329s,PASSED
"setText(findTestObject(""Search Employee/inputEmployeeid""), ""970906"")",Chrome 131.0.0.0,,,08-12-2024 18:04:44,08-12-2024 18:04:46,1.482s,PASSED
"click(findTestObject(""Search Employee/buttonSearch""))",Chrome 131.0.0.0,,,08-12-2024 18:04:46,08-12-2024 18:04:47,0.783s,PASSED
"focus(findTestObject(""Search Employee/tableEmployee""))",Chrome 131.0.0.0,,,08-12-2024 18:04:47,08-12-2024 18:04:48,1.557s,PASSED
"getText(findTestObject(""Search Employee/inputEmployeeid""))",Chrome 131.0.0.0,,,08-12-2024 18:04:48,08-12-2024 18:04:49,0.352s,PASSED
"verifyMatch(""970906"", ""970906"", false)",Chrome 131.0.0.0,,,08-12-2024 18:04:49,08-12-2024 18:04:49,0.015s,PASSED
"click(findTestObject(""Delete Employee/buttonDelete""))",Chrome 131.0.0.0,,,08-12-2024 18:04:49,08-12-2024 18:04:49,0.540s,PASSED
"verifyElementPresent(findTestObject(""Delete Employee/alertConfirmdelete""), 0)",Chrome 131.0.0.0,,,08-12-2024 18:04:49,08-12-2024 18:04:50,0.478s,PASSED
delay(2),Chrome 131.0.0.0,,,08-12-2024 18:04:50,08-12-2024 18:04:52,2.029s,PASSED
"click(findTestObject(""Delete Employee/buttonYesdelete""))",Chrome 131.0.0.0,,,08-12-2024 18:04:52,08-12-2024 18:05:23,31.527s,FAILED
,,,,,,,
Test Cases/TC - HK 007/TC 005 Validasi data yang dihapus,Chrome 131.0.0.0,,,08-12-2024 18:05:23,08-12-2024 18:06:00,36.723s,PASSED
"callTestCase(findTestCase(""TC - TK 004/TC 001 Membuka fitur PIM""), [:], STOP_ON_FAILURE)",Chrome 131.0.0.0,,,08-12-2024 18:05:24,08-12-2024 18:05:48,23.987s,PASSED
"click(findTestObject(""Search Employee/inputUsername""))",Chrome 131.0.0.0,,,08-12-2024 18:05:48,08-12-2024 18:05:49,1.272s,PASSED
"click(findTestObject(""Search Employee/inputEmployeeid""))",Chrome 131.0.0.0,,,08-12-2024 18:05:49,08-12-2024 18:05:50,0.709s,PASSED
"setText(findTestObject(""Search Employee/inputEmployeeid""), ""970906"")",Chrome 131.0.0.0,,,08-12-2024 18:05:50,08-12-2024 18:05:51,1.499s,PASSED
"click(findTestObject(""Search Employee/buttonSearch""))",Chrome 131.0.0.0,,,08-12-2024 18:05:51,08-12-2024 18:05:52,0.714s,PASSED
"focus(findTestObject(""Search Employee/tableEmployee""))",Chrome 131.0.0.0,,,08-12-2024 18:05:52,08-12-2024 18:05:54,1.836s,PASSED
"getText(findTestObject(""Search Employee/inputEmployeeid""))",Chrome 131.0.0.0,,,08-12-2024 18:05:54,08-12-2024 18:05:54,0.386s,PASSED
"verifyMatch(""970906"", ""970906"", false)",Chrome 131.0.0.0,,,08-12-2024 18:05:54,08-12-2024 18:05:54,0.010s,PASSED
delay(5),Chrome 131.0.0.0,,,08-12-2024 18:05:54,08-12-2024 18:05:59,5.026s,PASSED
closeBrowser(),Chrome 131.0.0.0,,,08-12-2024 18:05:59,08-12-2024 18:06:00,0.876s,PASSED
