Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Object Repository/PIM/inputLastname""))",Chrome 131.0.0.0,,,08-12-2024 15:11:02,08-12-2024 15:11:02,0.465s,PASSED
"setText(findTestObject(""Object Repository/PIM/inputLastname""), ""Abdullah Kafi"")",Chrome 131.0.0.0,,,08-12-2024 15:11:02,08-12-2024 15:11:03,0.928s,PASSED
"click(findTestObject(""PIM/inputEmployeeid""))",Chrome 131.0.0.0,,,08-12-2024 15:11:03,08-12-2024 15:11:04,0.609s,PASSED
"sendKeys(findTestObject(""PIM/inputEmployeeid""), Keys.chord(CONTROL, ""a"", DELETE))",Chrome 131.0.0.0,,,08-12-2024 15:11:04,08-12-2024 15:11:04,0.390s,PASSED
"setText(findTestObject(""PIM/inputEmployeeid""), ""6234237"")",Chrome 131.0.0.0,,,08-12-2024 15:11:04,08-12-2024 15:11:05,0.857s,PASSED
"click(findTestObject(""Object Repository/PIM/buttonSave""))",Chrome 131.0.0.0,,,08-12-2024 15:11:05,08-12-2024 15:11:05,0.424s,PASSED
"verifyElementPresent(findTestObject(""PIM/notificationSuccess""), 0)",Chrome 131.0.0.0,,,08-12-2024 15:11:05,08-12-2024 15:11:08,2.310s,PASSED
delay(2),Chrome 131.0.0.0,,,08-12-2024 15:11:08,08-12-2024 15:11:10,2.017s,PASSED
closeBrowser(),Chrome 131.0.0.0,,,08-12-2024 15:11:10,08-12-2024 15:11:11,1.159s,PASSED
,,,,,,,
Test Cases/TC - TK 004/TC 006 Last Name karyawan kosong,Chrome 131.0.0.0,,,08-12-2024 15:11:11,08-12-2024 15:11:49,37.838s,PASSED
"callTestCase(findTestCase(""TC - TK 004/TC 001 Membuka fitur PIM""), [:], STOP_ON_FAILURE)",Chrome 131.0.0.0,,,08-12-2024 15:11:11,08-12-2024 15:11:37,25.540s,PASSED
"click(findTestObject(""Object Repository/PIM/addButton""))",Chrome 131.0.0.0,,,08-12-2024 15:11:37,08-12-2024 15:11:39,1.791s,PASSED
"click(findTestObject(""Object Repository/PIM/inputFirstname""))",Chrome 131.0.0.0,,,08-12-2024 15:11:39,08-12-2024 15:11:40,1.776s,PASSED
"setText(findTestObject(""Object Repository/PIM/inputFirstname""), ""Rafki"")",Chrome 131.0.0.0,,,08-12-2024 15:11:40,08-12-2024 15:11:42,1.061s,PASSED
"click(findTestObject(""Object Repository/PIM/inputMiddlename""))",Chrome 131.0.0.0,,,08-12-2024 15:11:42,08-12-2024 15:11:42,0.453s,PASSED
"setText(findTestObject(""Object Repository/PIM/inputMiddlename""), ""Mustafa"")",Chrome 131.0.0.0,,,08-12-2024 15:11:42,08-12-2024 15:11:43,0.881s,PASSED
"click(findTestObject(""Object Repository/PIM/inputLastname""))",Chrome 131.0.0.0,,,08-12-2024 15:11:43,08-12-2024 15:11:43,0.467s,PASSED
"setText(findTestObject(""Object Repository/PIM/inputLastname""), """")",Chrome 131.0.0.0,,,08-12-2024 15:11:43,08-12-2024 15:11:44,0.782s,PASSED
"click(findTestObject(""Object Repository/PIM/buttonSave""))",Chrome 131.0.0.0,,,08-12-2024 15:11:44,08-12-2024 15:11:45,0.550s,PASSED
"verifyElementPresent(findTestObject(""PIM/alertLastnamerequired""), 0)",Chrome 131.0.0.0,,,08-12-2024 15:11:45,08-12-2024 15:11:46,1.353s,PASSED
delay(2),Chrome 131.0.0.0,,,08-12-2024 15:11:46,08-12-2024 15:11:48,2.088s,PASSED
closeBrowser(),Chrome 131.0.0.0,,,08-12-2024 15:11:48,08-12-2024 15:11:49,0.676s,PASSED
,,,,,,,
Test Cases/TC - TK 004/TC 007 Employee ID karyawan duplikat,Chrome 131.0.0.0,,,08-12-2024 15:11:49,08-12-2024 15:12:53,1m - 4.594s,PASSED
"callTestCase(findTestCase(""TC - TK 004/TC 001 Membuka fitur PIM""), [:], STOP_ON_FAILURE)",Chrome 131.0.0.0,,,08-12-2024 15:11:49,08-12-2024 15:12:37,48.000s,PASSED
"click(findTestObject(""Object Repository/PIM/addButton""))",Chrome 131.0.0.0,,,08-12-2024 15:12:37,08-12-2024 15:12:39,1.484s,PASSED
"click(findTestObject(""Object Repository/PIM/inputFirstname""))",Chrome 131.0.0.0,,,08-12-2024 15:12:39,08-12-2024 15:12:41,2.272s,PASSED
"setText(findTestObject(""Object Repository/PIM/inputFirstname""), ""Rafki"")",Chrome 131.0.0.0,,,08-12-2024 15:12:41,08-12-2024 15:12:43,1.624s,PASSED
"click(findTestObject(""Object Repository/PIM/inputMiddlename""))",Chrome 131.0.0.0,,,08-12-2024 15:12:43,08-12-2024 15:12:43,0.583s,PASSED
"setText(findTestObject(""Object Repository/PIM/inputMiddlename""), ""Mustafa"")",Chrome 131.0.0.0,,,08-12-2024 15:12:43,08-12-2024 15:12:44,1.080s,PASSED
"click(findTestObject(""Object Repository/PIM/inputLastname""))",Chrome 131.0.0.0,,,08-12-2024 15:12:44,08-12-2024 15:12:45,0.684s,PASSED
"setText(findTestObject(""Object Repository/PIM/inputLastname""), ""Abdullah Kafi"")",Chrome 131.0.0.0,,,08-12-2024 15:12:45,08-12-2024 15:12:46,1.352s,PASSED
"click(findTestObject(""PIM/inputEmployeeid""))",Chrome 131.0.0.0,,,08-12-2024 15:12:46,08-12-2024 15:12:47,0.735s,PASSED
"sendKeys(findTestObject(""PIM/inputEmployeeid""), Keys.chord(CONTROL, ""a"", DELETE))",Chrome 131.0.0.0,,,08-12-2024 15:12:47,08-12-2024 15:12:48,0.425s,PASSED
"setText(findTestObject(""PIM/inputEmployeeid""), ""65456453"")",Chrome 131.0.0.0,,,08-12-2024 15:12:48,08-12-2024 15:12:48,0.905s,PASSED
delay(2),Chrome 131.0.0.0,,,08-12-2024 15:12:48,08-12-2024 15:12:50,2.013s,PASSED
"verifyElementPresent(findTestObject(""PIM/alertEmployeeidrequired""), 0)",Chrome 131.0.0.0,,,08-12-2024 15:12:50,08-12-2024 15:12:51,0.408s,PASSED
delay(2),Chrome 131.0.0.0,,,08-12-2024 15:12:51,08-12-2024 15:12:53,2.023s,PASSED
closeBrowser(),Chrome 131.0.0.0,,,08-12-2024 15:12:53,08-12-2024 15:12:53,0.534s,PASSED
,,,,,,,
Test Cases/TC - TK 004/TC 008 Employee ID 10 karakter,Chrome 131.0.0.0,,,08-12-2024 15:12:53,08-12-2024 15:13:47,53.342s,PASSED
"callTestCase(findTestCase(""TC - TK 004/TC 001 Membuka fitur PIM""), [:], STOP_ON_FAILURE)",Chrome 131.0.0.0,,,08-12-2024 15:12:54,08-12-2024 15:13:28,33.291s,PASSED
"click(findTestObject(""Object Repository/PIM/addButton""))",Chrome 131.0.0.0,,,08-12-2024 15:13:28,08-12-2024 15:13:29,1.100s,PASSED
"click(findTestObject(""Object Repository/PIM/inputFirstname""))",Chrome 131.0.0.0,,,08-12-2024 15:13:29,08-12-2024 15:13:31,2.294s,PASSED
"setText(findTestObject(""Object Repository/PIM/inputFirstname""), ""Rafki"")",Chrome 131.0.0.0,,,08-12-2024 15:13:31,08-12-2024 15:13:35,4.173s,PASSED
"click(findTestObject(""Object Repository/PIM/inputMiddlename""))",Chrome 131.0.0.0,,,08-12-2024 15:13:35,08-12-2024 15:13:37,1.503s,PASSED
"setText(findTestObject(""Object Repository/PIM/inputMiddlename""), ""Mustafa"")",Chrome 131.0.0.0,,,08-12-2024 15:13:37,08-12-2024 15:13:38,1.318s,PASSED
"click(findTestObject(""Object Repository/PIM/inputLastname""))",Chrome 131.0.0.0,,,08-12-2024 15:13:38,08-12-2024 15:13:39,0.539s,PASSED
"setText(findTestObject(""Object Repository/PIM/inputLastname""), ""Abdullah Kafi"")",Chrome 131.0.0.0,,,08-12-2024 15:13:39,08-12-2024 15:13:39,0.767s,PASSED
"click(findTestObject(""PIM/inputEmployeeid""))",Chrome 131.0.0.0,,,08-12-2024 15:13:39,08-12-2024 15:13:40,0.441s,PASSED
"setText(findTestObject(""PIM/inputEmployeeid""), ""442233"")",Chrome 131.0.0.0,,,08-12-2024 15:13:40,08-12-2024 15:13:41,0.857s,PASSED
"employeeId = getAttribute(findTestObject(""PIM/inputEmployeeid""), ""value"")",Chrome 131.0.0.0,,,08-12-2024 15:13:41,08-12-2024 15:13:41,0.438s,PASSED
if (employeeId.length() == 10),Chrome 131.0.0.0,,,08-12-2024 15:13:41,08-12-2024 15:13:41,0.038s,PASSED
"click(findTestObject(""PIM/buttonSave""))",Chrome 131.0.0.0,,,08-12-2024 15:13:41,08-12-2024 15:13:42,1.262s,PASSED
"verifyElementPresent(findTestObject(""PIM/notificationSuccess""), 0)",Chrome 131.0.0.0,,,08-12-2024 15:13:42,08-12-2024 15:13:44,1.726s,PASSED
delay(2),Chrome 131.0.0.0,,,08-12-2024 15:13:44,08-12-2024 15:13:46,2.022s,PASSED
closeBrowser(),Chrome 131.0.0.0,,,08-12-2024 15:13:46,08-12-2024 15:13:47,0.678s,PASSED
,,,,,,,
Test Cases/TC - TK 004/TC 009 Employee ID lebih 10 karakter,Chrome 131.0.0.0,,,08-12-2024 15:13:47,08-12-2024 15:14:26,39.182s,PASSED
"callTestCase(findTestCase(""TC - TK 004/TC 001 Membuka fitur PIM""), [:], STOP_ON_FAILURE)",Chrome 131.0.0.0,,,08-12-2024 15:13:47,08-12-2024 15:14:12,25.170s,PASSED
"click(findTestObject(""Object Repository/PIM/addButton""))",Chrome 131.0.0.0,,,08-12-2024 15:14:12,08-12-2024 15:14:15,2.815s,PASSED
"click(findTestObject(""Object Repository/PIM/inputFirstname""))",Chrome 131.0.0.0,,,08-12-2024 15:14:15,08-12-2024 15:14:17,2.010s,PASSED
"setText(findTestObject(""Object Repository/PIM/inputFirstname""), ""Rafki"")",Chrome 131.0.0.0,,,08-12-2024 15:14:17,08-12-2024 15:14:18,0.962s,PASSED
"click(findTestObject(""Object Repository/PIM/inputMiddlename""))",Chrome 131.0.0.0,,,08-12-2024 15:14:18,08-12-2024 15:14:19,0.454s,PASSED
"setText(findTestObject(""Object Repository/PIM/inputMiddlename""), ""Mustafa"")",Chrome 131.0.0.0,,,08-12-2024 15:14:19,08-12-2024 15:14:19,0.850s,PASSED
"click(findTestObject(""Object Repository/PIM/inputLastname""))",Chrome 131.0.0.0,,,08-12-2024 15:14:19,08-12-2024 15:14:20,0.401s,PASSED
"setText(findTestObject(""Object Repository/PIM/inputLastname""), ""Abdullah Kafi"")",Chrome 131.0.0.0,,,08-12-2024 15:14:20,08-12-2024 15:14:21,0.850s,PASSED
"click(findTestObject(""PIM/inputEmployeeid""))",Chrome 131.0.0.0,,,08-12-2024 15:14:21,08-12-2024 15:14:21,0.437s,PASSED
"setText(findTestObject(""PIM/inputEmployeeid""), ""65456453"")",Chrome 131.0.0.0,,,08-12-2024 15:14:21,08-12-2024 15:14:22,0.886s,PASSED
"verifyElementPresent(findTestObject(""PIM/alertMaximalemployeeid""), 0)",Chrome 131.0.0.0,,,08-12-2024 15:14:22,08-12-2024 15:14:23,1.450s,PASSED
delay(2),Chrome 131.0.0.0,,,08-12-2024 15:14:23,08-12-2024 15:14:25,2.019s,PASSED
closeBrowser(),Chrome 131.0.0.0,,,08-12-2024 15:14:25,08-12-2024 15:14:26,0.574s,PASSED
,,,,,,,
Test Cases/TC - TK 004/TC 010 Tambah karyawan dengan foto,Chrome 131.0.0.0,,,08-12-2024 15:14:26,08-12-2024 15:15:22,56.161s,PASSED
"callTestCase(findTestCase(""TC - LW 002/TC 001 Login berhasil""), [:], STOP_ON_FAILURE)",Chrome 131.0.0.0,,,08-12-2024 15:14:27,08-12-2024 15:14:47,20.016s,PASSED
"click(findTestObject(""PIM/buttonMenupim""))",Chrome 131.0.0.0,,,08-12-2024 15:14:47,08-12-2024 15:14:51,4.067s,PASSED
"verifyElementPresent(findTestObject(""Dashboard/textDashboard""), 0)",Chrome 131.0.0.0,,,08-12-2024 15:14:51,08-12-2024 15:14:53,2.514s,PASSED
"click(findTestObject(""PIM/addButton""))",Chrome 131.0.0.0,,,08-12-2024 15:14:53,08-12-2024 15:14:55,1.445s,PASSED
"click(findTestObject(""PIM/inputFirstname""))",Chrome 131.0.0.0,,,08-12-2024 15:14:55,08-12-2024 15:14:57,1.756s,PASSED
"setText(findTestObject(""PIM/inputFirstname""), ""Rafki"")",Chrome 131.0.0.0,,,08-12-2024 15:14:57,08-12-2024 15:14:57,0.771s,PASSED
"click(findTestObject(""PIM/inputMiddlename""))",Chrome 131.0.0.0,,,08-12-2024 15:14:57,08-12-2024 15:14:58,0.416s,PASSED
"setText(findTestObject(""PIM/inputMiddlename""), ""Mustafa"")",Chrome 131.0.0.0,,,08-12-2024 15:14:58,08-12-2024 15:14:59,0.924s,PASSED
"click(findTestObject(""PIM/inputLastname""))",Chrome 131.0.0.0,,,08-12-2024 15:14:59,08-12-2024 15:14:59,0.415s,PASSED
"setText(findTestObject(""PIM/inputLastname""), ""Abdullah Kafi"")",Chrome 131.0.0.0,,,08-12-2024 15:14:59,08-12-2024 15:15:00,0.959s,PASSED
"click(findTestObject(""PIM/inputEmployeeid""))",Chrome 131.0.0.0,,,08-12-2024 15:15:00,08-12-2024 15:15:01,0.454s,PASSED
"sendKeys(findTestObject(""PIM/inputEmployeeid""), Keys.chord(CONTROL, ""a"", DELETE))",Chrome 131.0.0.0,,,08-12-2024 15:15:01,08-12-2024 15:15:01,0.389s,PASSED
"setText(findTestObject(""PIM/inputEmployeeid""), ""6734983"")",Chrome 131.0.0.0,,,08-12-2024 15:15:01,08-12-2024 15:15:02,0.956s,PASSED
"click(findTestObject(""PIM/addImage""))",Chrome 131.0.0.0,,,08-12-2024 15:15:02,08-12-2024 15:15:03,0.667s,PASSED
"filePath = ""C:\Users\rafki\Pictures\Screenshots\test_upload.png""",Chrome 131.0.0.0,,,08-12-2024 15:15:03,08-12-2024 15:15:03,0.004s,PASSED
filePathSelection = new java.awt.datatransfer.StringSelection(filePath),Chrome 131.0.0.0,,,08-12-2024 15:15:03,08-12-2024 15:15:03,0.063s,PASSED
"getSystemClipboard().setContents(filePathSelection, null)",Chrome 131.0.0.0,,,08-12-2024 15:15:03,08-12-2024 15:15:04,0.869s,PASSED
robot = new java.awt.Robot(),Chrome 131.0.0.0,,,08-12-2024 15:15:04,08-12-2024 15:15:04,0.249s,PASSED
Thread.sleep(2000),Chrome 131.0.0.0,,,08-12-2024 15:15:04,08-12-2024 15:15:06,2.247s,PASSED
robot.keyPress(VK_CONTROL),Chrome 131.0.0.0,,,08-12-2024 15:15:06,08-12-2024 15:15:06,0.132s,PASSED
robot.keyPress(VK_V),Chrome 131.0.0.0,,,08-12-2024 15:15:06,08-12-2024 15:15:06,0.046s,PASSED
robot.keyRelease(VK_V),Chrome 131.0.0.0,,,08-12-2024 15:15:06,08-12-2024 15:15:06,0.022s,PASSED
robot.keyRelease(VK_CONTROL),Chrome 131.0.0.0,,,08-12-2024 15:15:06,08-12-2024 15:15:06,0.021s,PASSED
robot.keyPress(VK_ENTER),Chrome 131.0.0.0,,,08-12-2024 15:15:06,08-12-2024 15:15:06,0.032s,PASSED
robot.keyRelease(VK_ENTER),Chrome 131.0.0.0,,,08-12-2024 15:15:06,08-12-2024 15:15:06,0.018s,PASSED
delay(10),Chrome 131.0.0.0,,,08-12-2024 15:15:06,08-12-2024 15:15:16,10.021s,PASSED
"click(findTestObject(""PIM/buttonSave""))",Chrome 131.0.0.0,,,08-12-2024 15:15:16,08-12-2024 15:15:17,0.505s,PASSED
"verifyElementPresent(findTestObject(""PIM/notificationSuccess""), 0)",Chrome 131.0.0.0,,,08-12-2024 15:15:17,08-12-2024 15:15:19,2.270s,PASSED
delay(2),Chrome 131.0.0.0,,,08-12-2024 15:15:19,08-12-2024 15:15:21,2.023s,PASSED
closeBrowser(),Chrome 131.0.0.0,,,08-12-2024 15:15:21,08-12-2024 15:15:22,0.987s,PASSED
,,,,,,,
Test Cases/TC - TK 004/TC 011 Tambah foto karyawan dengan file dokumen,Chrome 131.0.0.0,,,08-12-2024 15:15:22,08-12-2024 15:16:03,40.971s,PASSED
"callTestCase(findTestCase(""TC - LW 002/TC 001 Login berhasil""), [:], STOP_ON_FAILURE)",Chrome 131.0.0.0,,,08-12-2024 15:15:23,08-12-2024 15:15:42,19.023s,PASSED
"click(findTestObject(""PIM/buttonMenupim""))",Chrome 131.0.0.0,,,08-12-2024 15:15:42,08-12-2024 15:15:44,2.176s,PASSED
"verifyElementPresent(findTestObject(""Dashboard/textDashboard""), 0)",Chrome 131.0.0.0,,,08-12-2024 15:15:44,08-12-2024 15:15:46,2.319s,PASSED
"click(findTestObject(""PIM/addButton""))",Chrome 131.0.0.0,,,08-12-2024 15:15:46,08-12-2024 15:15:48,1.955s,PASSED
"click(findTestObject(""PIM/inputFirstname""))",Chrome 131.0.0.0,,,08-12-2024 15:15:48,08-12-2024 15:15:50,1.595s,PASSED
"setText(findTestObject(""PIM/inputFirstname""), ""Rafki"")",Chrome 131.0.0.0,,,08-12-2024 15:15:50,08-12-2024 15:15:51,0.934s,PASSED
"click(findTestObject(""PIM/inputMiddlename""))",Chrome 131.0.0.0,,,08-12-2024 15:15:51,08-12-2024 15:15:51,0.497s,PASSED
"setText(findTestObject(""PIM/inputMiddlename""), ""Mustafa"")",Chrome 131.0.0.0,,,08-12-2024 15:15:51,08-12-2024 15:15:52,1.090s,PASSED
"click(findTestObject(""PIM/inputLastname""))",Chrome 131.0.0.0,,,08-12-2024 15:15:52,08-12-2024 15:15:53,0.552s,PASSED
"setText(findTestObject(""PIM/inputLastname""), ""Abdullah Kafi"")",Chrome 131.0.0.0,,,08-12-2024 15:15:53,08-12-2024 15:15:54,0.888s,PASSED
"click(findTestObject(""PIM/inputEmployeeid""))",Chrome 131.0.0.0,,,08-12-2024 15:15:54,08-12-2024 15:15:54,0.445s,PASSED
"sendKeys(findTestObject(""PIM/inputEmployeeid""), Keys.chord(CONTROL, ""a"", DELETE))",Chrome 131.0.0.0,,,08-12-2024 15:15:54,08-12-2024 15:15:55,0.478s,PASSED
"setText(findTestObject(""PIM/inputEmployeeid""), ""6234238"")",Chrome 131.0.0.0,,,08-12-2024 15:15:55,08-12-2024 15:15:56,0.810s,PASSED
"click(findTestObject(""PIM/addImage""))",Chrome 131.0.0.0,,,08-12-2024 15:15:56,08-12-2024 15:15:56,0.451s,PASSED
"filePath = ""C:\Users\rafki\Downloads\Technical Test Quality Assurance - Tripatra.docx""",Chrome 131.0.0.0,,,08-12-2024 15:15:56,08-12-2024 15:15:56,0.002s,PASSED
filePathSelection = new java.awt.datatransfer.StringSelection(filePath),Chrome 131.0.0.0,,,08-12-2024 15:15:56,08-12-2024 15:15:56,0.008s,PASSED
"getSystemClipboard().setContents(filePathSelection, null)",Chrome 131.0.0.0,,,08-12-2024 15:15:56,08-12-2024 15:15:56,0.039s,PASSED
robot = new java.awt.Robot(),Chrome 131.0.0.0,,,08-12-2024 15:15:56,08-12-2024 15:15:56,0.018s,PASSED
Thread.sleep(2000),Chrome 131.0.0.0,,,08-12-2024 15:15:56,08-12-2024 15:15:58,2.018s,PASSED
robot.keyPress(VK_CONTROL),Chrome 131.0.0.0,,,08-12-2024 15:15:58,08-12-2024 15:15:58,0.014s,PASSED
robot.keyPress(VK_V),Chrome 131.0.0.0,,,08-12-2024 15:15:58,08-12-2024 15:15:58,0.016s,PASSED
robot.keyRelease(VK_V),Chrome 131.0.0.0,,,08-12-2024 15:15:58,08-12-2024 15:15:58,0.004s,PASSED
robot.keyRelease(VK_CONTROL),Chrome 131.0.0.0,,,08-12-2024 15:15:58,08-12-2024 15:15:58,0.002s,PASSED
robot.keyPress(VK_ENTER),Chrome 131.0.0.0,,,08-12-2024 15:15:58,08-12-2024 15:15:58,0.006s,PASSED
robot.keyRelease(VK_ENTER),Chrome 131.0.0.0,,,08-12-2024 15:15:58,08-12-2024 15:15:58,0.012s,PASSED
delay(2),Chrome 131.0.0.0,,,08-12-2024 15:15:58,08-12-2024 15:16:00,2.010s,PASSED
"verifyElementPresent(findTestObject(""PIM/textFilenotallowed""), 0)",Chrome 131.0.0.0,,,08-12-2024 15:16:00,08-12-2024 15:16:01,0.331s,PASSED
delay(2),Chrome 131.0.0.0,,,08-12-2024 15:16:01,08-12-2024 15:16:03,2.017s,PASSED
closeBrowser(),Chrome 131.0.0.0,,,08-12-2024 15:16:03,08-12-2024 15:16:03,0.608s,PASSED
,,,,,,,
Test Cases/TC - TK 004/TC 012 tombol cancel tambah karaywan,Chrome 131.0.0.0,,,08-12-2024 15:16:03,08-12-2024 15:16:35,32.219s,PASSED
