Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Tambah Data Karyawan,Chrome 131.0.0.0,,,07-12-2024 15:48:16,07-12-2024 15:56:18,8m - 1.570s,PASSED
,,,,,,,
Test Cases/TC - 004 TK/TC 001 Membuka fitur PIM,Chrome 131.0.0.0,,,07-12-2024 15:48:19,07-12-2024 15:49:00,40.927s,PASSED
"callTestCase(findTestCase(""TC - LW 002/TC 001 Login berhasil""), [:], STOP_ON_FAILURE)",Chrome 131.0.0.0,,,07-12-2024 15:48:20,07-12-2024 15:48:56,36.014s,PASSED
"click(findTestObject(""PIM/buttonMenupim""))",Chrome 131.0.0.0,,,07-12-2024 15:48:56,07-12-2024 15:48:58,1.586s,PASSED
"verifyElementPresent(findTestObject(""Dashboard/textDashboard""), 0)",Chrome 131.0.0.0,,,07-12-2024 15:48:58,07-12-2024 15:49:00,2.145s,PASSED
,,,,,,,
Test Cases/TC - 004 TK/TC 002 Buat data karyawan,Chrome 131.0.0.0,,,07-12-2024 15:49:00,07-12-2024 15:50:00,1m - 0.444s,PASSED
"callTestCase(findTestCase(""TC - LW 002/TC 001 Login berhasil""), [:], STOP_ON_FAILURE)",Chrome 131.0.0.0,,,07-12-2024 15:49:01,07-12-2024 15:49:24,23.056s,PASSED
"click(findTestObject(""PIM/buttonMenupim""))",Chrome 131.0.0.0,,,07-12-2024 15:49:24,07-12-2024 15:49:30,6.019s,PASSED
"verifyElementPresent(findTestObject(""Dashboard/textDashboard""), 0)",Chrome 131.0.0.0,,,07-12-2024 15:49:30,07-12-2024 15:49:45,14.652s,PASSED
"click(findTestObject(""PIM/addButton""))",Chrome 131.0.0.0,,,07-12-2024 15:49:45,07-12-2024 15:49:46,1.335s,PASSED
"click(findTestObject(""PIM/inputFirstname""))",Chrome 131.0.0.0,,,07-12-2024 15:49:46,07-12-2024 15:49:49,2.772s,PASSED
"setText(findTestObject(""PIM/inputFirstname""), ""Rafki"")",Chrome 131.0.0.0,,,07-12-2024 15:49:49,07-12-2024 15:49:50,0.881s,PASSED
"click(findTestObject(""PIM/inputMiddlename""))",Chrome 131.0.0.0,,,07-12-2024 15:49:50,07-12-2024 15:49:50,0.587s,PASSED
"setText(findTestObject(""PIM/inputMiddlename""), ""Mustafa"")",Chrome 131.0.0.0,,,07-12-2024 15:49:50,07-12-2024 15:49:51,0.831s,PASSED
"click(findTestObject(""PIM/inputLastname""))",Chrome 131.0.0.0,,,07-12-2024 15:49:51,07-12-2024 15:49:52,0.479s,PASSED
"setText(findTestObject(""PIM/inputLastname""), ""Abdullah Kafi"")",Chrome 131.0.0.0,,,07-12-2024 15:49:52,07-12-2024 15:49:53,0.883s,PASSED
"click(findTestObject(""PIM/inputEmployeeid""))",Chrome 131.0.0.0,,,07-12-2024 15:49:53,07-12-2024 15:49:53,0.464s,PASSED
"sendKeys(findTestObject(""PIM/inputEmployeeid""), Keys.chord(CONTROL, ""a"", DELETE))",Chrome 131.0.0.0,,,07-12-2024 15:49:53,07-12-2024 15:49:53,0.473s,PASSED
"setText(findTestObject(""PIM/inputEmployeeid""), ""65456453"")",Chrome 131.0.0.0,,,07-12-2024 15:49:53,07-12-2024 15:49:54,0.796s,PASSED
"click(findTestObject(""PIM/buttonSave""))",Chrome 131.0.0.0,,,07-12-2024 15:49:54,07-12-2024 15:49:55,0.457s,PASSED
"verifyElementPresent(findTestObject(""PIM/notificationSuccess""), 0)",Chrome 131.0.0.0,,,07-12-2024 15:49:55,07-12-2024 15:49:58,2.837s,PASSED
delay(2),Chrome 131.0.0.0,,,07-12-2024 15:49:58,07-12-2024 15:50:00,2.073s,PASSED
closeBrowser(),Chrome 131.0.0.0,,,07-12-2024 15:50:00,07-12-2024 15:50:00,0.805s,PASSED
,,,,,,,
Test Cases/TC - 004 TK/TC 003 First Name karyawan kosong,Chrome 131.0.0.0,,,07-12-2024 15:50:01,07-12-2024 15:50:39,38.118s,PASSED
"callTestCase(findTestCase(""TC - 004 TK/TC 001 Membuka fitur PIM""), [:], STOP_ON_FAILURE)",Chrome 131.0.0.0,,,07-12-2024 15:50:01,07-12-2024 15:50:27,25.977s,PASSED
"click(findTestObject(""Object Repository/PIM/addButton""))",Chrome 131.0.0.0,,,07-12-2024 15:50:27,07-12-2024 15:50:29,2.058s,PASSED
"click(findTestObject(""Object Repository/PIM/inputFirstname""))",Chrome 131.0.0.0,,,07-12-2024 15:50:29,07-12-2024 15:50:30,1.582s,PASSED
"setText(findTestObject(""Object Repository/PIM/inputFirstname""), """")",Chrome 131.0.0.0,,,07-12-2024 15:50:30,07-12-2024 15:50:31,0.781s,PASSED
"click(findTestObject(""Object Repository/PIM/inputMiddlename""))",Chrome 131.0.0.0,,,07-12-2024 15:50:31,07-12-2024 15:50:32,0.458s,PASSED
"setText(findTestObject(""Object Repository/PIM/inputMiddlename""), ""Mustafa"")",Chrome 131.0.0.0,,,07-12-2024 15:50:32,07-12-2024 15:50:33,0.925s,PASSED
"click(findTestObject(""Object Repository/PIM/inputLastname""))",Chrome 131.0.0.0,,,07-12-2024 15:50:33,07-12-2024 15:50:33,0.486s,PASSED
"setText(findTestObject(""Object Repository/PIM/inputLastname""), ""Abdullah Kafi"")",Chrome 131.0.0.0,,,07-12-2024 15:50:33,07-12-2024 15:50:34,1.001s,PASSED
"click(findTestObject(""Object Repository/PIM/buttonSave""))",Chrome 131.0.0.0,,,07-12-2024 15:50:34,07-12-2024 15:50:35,0.568s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/PIM/alertFirstnamerequired""), 0)",Chrome 131.0.0.0,,,07-12-2024 15:50:35,07-12-2024 15:50:36,1.362s,PASSED
delay(2),Chrome 131.0.0.0,,,07-12-2024 15:50:36,07-12-2024 15:50:38,2.027s,PASSED
closeBrowser(),Chrome 131.0.0.0,,,07-12-2024 15:50:38,07-12-2024 15:50:39,0.536s,PASSED
,,,,,,,
Test Cases/TC - 004 TK/TC 005 Middle Name karyawan kosong,Chrome 131.0.0.0,,,07-12-2024 15:50:39,07-12-2024 15:51:16,37.103s,PASSED
"callTestCase(findTestCase(""TC - 004 TK/TC 001 Membuka fitur PIM""), [:], STOP_ON_FAILURE)",Chrome 131.0.0.0,,,07-12-2024 15:50:39,07-12-2024 15:51:01,22.015s,PASSED
"click(findTestObject(""Object Repository/PIM/addButton""))",Chrome 131.0.0.0,,,07-12-2024 15:51:01,07-12-2024 15:51:03,1.941s,PASSED
"click(findTestObject(""Object Repository/PIM/inputFirstname""))",Chrome 131.0.0.0,,,07-12-2024 15:51:03,07-12-2024 15:51:05,2.017s,PASSED
"setText(findTestObject(""Object Repository/PIM/inputFirstname""), ""Rafki"")",Chrome 131.0.0.0,,,07-12-2024 15:51:05,07-12-2024 15:51:06,0.800s,PASSED
"click(findTestObject(""Object Repository/PIM/inputMiddlename""))",Chrome 131.0.0.0,,,07-12-2024 15:51:06,07-12-2024 15:51:06,0.443s,PASSED
"setText(findTestObject(""Object Repository/PIM/inputMiddlename""), """")",Chrome 131.0.0.0,,,07-12-2024 15:51:06,07-12-2024 15:51:07,0.742s,PASSED
"click(findTestObject(""Object Repository/PIM/inputLastname""))",Chrome 131.0.0.0,,,07-12-2024 15:51:07,07-12-2024 15:51:08,0.440s,PASSED
"setText(findTestObject(""Object Repository/PIM/inputLastname""), ""Abdullah Kafi"")",Chrome 131.0.0.0,,,07-12-2024 15:51:08,07-12-2024 15:51:08,0.819s,PASSED
"click(findTestObject(""PIM/inputEmployeeid""))",Chrome 131.0.0.0,,,07-12-2024 15:51:08,07-12-2024 15:51:09,0.481s,PASSED
"sendKeys(findTestObject(""PIM/inputEmployeeid""), Keys.chord(CONTROL, ""a"", DELETE))",Chrome 131.0.0.0,,,07-12-2024 15:51:09,07-12-2024 15:51:09,0.383s,PASSED
"setText(findTestObject(""PIM/inputEmployeeid""), ""6234237"")",Chrome 131.0.0.0,,,07-12-2024 15:51:09,07-12-2024 15:51:10,0.818s,PASSED
"click(findTestObject(""Object Repository/PIM/buttonSave""))",Chrome 131.0.0.0,,,07-12-2024 15:51:10,07-12-2024 15:51:11,0.460s,PASSED
"verifyElementPresent(findTestObject(""PIM/notificationSuccess""), 0)",Chrome 131.0.0.0,,,07-12-2024 15:51:11,07-12-2024 15:51:13,2.465s,PASSED
delay(2),Chrome 131.0.0.0,,,07-12-2024 15:51:13,07-12-2024 15:51:15,2.011s,PASSED
closeBrowser(),Chrome 131.0.0.0,,,07-12-2024 15:51:15,07-12-2024 15:51:16,0.788s,PASSED
,,,,,,,
Test Cases/TC - 004 TK/TC 006 Last Name karyawan kosong,Chrome 131.0.0.0,,,07-12-2024 15:51:16,07-12-2024 15:51:51,35.211s,PASSED
"callTestCase(findTestCase(""TC - 004 TK/TC 001 Membuka fitur PIM""), [:], STOP_ON_FAILURE)",Chrome 131.0.0.0,,,07-12-2024 15:51:16,07-12-2024 15:51:40,23.803s,PASSED
"click(findTestObject(""Object Repository/PIM/addButton""))",Chrome 131.0.0.0,,,07-12-2024 15:51:40,07-12-2024 15:51:41,1.337s,PASSED
"click(findTestObject(""Object Repository/PIM/inputFirstname""))",Chrome 131.0.0.0,,,07-12-2024 15:51:41,07-12-2024 15:51:43,1.850s,PASSED
"setText(findTestObject(""Object Repository/PIM/inputFirstname""), ""Rafki"")",Chrome 131.0.0.0,,,07-12-2024 15:51:43,07-12-2024 15:51:44,0.821s,PASSED
"click(findTestObject(""Object Repository/PIM/inputMiddlename""))",Chrome 131.0.0.0,,,07-12-2024 15:51:44,07-12-2024 15:51:44,0.500s,PASSED
"setText(findTestObject(""Object Repository/PIM/inputMiddlename""), ""Mustafa"")",Chrome 131.0.0.0,,,07-12-2024 15:51:44,07-12-2024 15:51:45,0.782s,PASSED
"click(findTestObject(""Object Repository/PIM/inputLastname""))",Chrome 131.0.0.0,,,07-12-2024 15:51:45,07-12-2024 15:51:46,0.475s,PASSED
"setText(findTestObject(""Object Repository/PIM/inputLastname""), """")",Chrome 131.0.0.0,,,07-12-2024 15:51:46,07-12-2024 15:51:46,0.773s,PASSED
