Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"getText(findTestObject(""Search Employee/inputEmployeeid""))",Chrome 131.0.0.0,,,09-12-2024 19:42:30,09-12-2024 19:42:30,"0,360s",PASSED
"verifyMatch(""970906"", ""970906"", false)",Chrome 131.0.0.0,,,09-12-2024 19:42:30,09-12-2024 19:42:30,"0,000s",PASSED
"click(findTestObject(""Delete Employee/buttonDelete""))",Chrome 131.0.0.0,,,09-12-2024 19:42:30,09-12-2024 19:43:04,"33,853s",FAILED
,,,,,,,
Test Cases/TC - HK 007/TC 003 Tekan tombol Cancel untuk membatalkan hapus data,Chrome 131.0.0.0,,,09-12-2024 19:43:04,09-12-2024 19:44:59,"1m - 54,542s",FAILED
"callTestCase(findTestCase(""TC - TK 004/TC 001 Membuka fitur PIM""), [:], STOP_ON_FAILURE)",Chrome 131.0.0.0,,,09-12-2024 19:43:05,09-12-2024 19:44:19,"1m - 14,611s",PASSED
"click(findTestObject(""Search Employee/inputUsername""))",Chrome 131.0.0.0,,,09-12-2024 19:44:19,09-12-2024 19:44:20,"0,681s",PASSED
"click(findTestObject(""Search Employee/inputEmployeeid""))",Chrome 131.0.0.0,,,09-12-2024 19:44:20,09-12-2024 19:44:21,"0,553s",PASSED
"setText(findTestObject(""Search Employee/inputEmployeeid""), ""970906"")",Chrome 131.0.0.0,,,09-12-2024 19:44:21,09-12-2024 19:44:22,"1,014s",PASSED
"click(findTestObject(""Search Employee/buttonSearch""))",Chrome 131.0.0.0,,,09-12-2024 19:44:22,09-12-2024 19:44:24,"2,177s",PASSED
"focus(findTestObject(""Search Employee/tableEmployee""))",Chrome 131.0.0.0,,,09-12-2024 19:44:24,09-12-2024 19:44:25,"1,101s",PASSED
"getText(findTestObject(""Search Employee/inputEmployeeid""))",Chrome 131.0.0.0,,,09-12-2024 19:44:25,09-12-2024 19:44:25,"0,367s",PASSED
"verifyMatch(""970906"", ""970906"", false)",Chrome 131.0.0.0,,,09-12-2024 19:44:25,09-12-2024 19:44:25,"0,030s",PASSED
"click(findTestObject(""Delete Employee/buttonDelete""))",Chrome 131.0.0.0,,,09-12-2024 19:44:25,09-12-2024 19:44:59,"33,584s",FAILED
,,,,,,,
Test Cases/TC - HK 007/TC 004 Tekan tombol Yes untuk hapus data,Chrome 131.0.0.0,,,09-12-2024 19:44:59,09-12-2024 19:46:37,"1m - 38,534s",FAILED
"callTestCase(findTestCase(""TC - TK 004/TC 001 Membuka fitur PIM""), [:], STOP_ON_FAILURE)",Chrome 131.0.0.0,,,09-12-2024 19:44:59,09-12-2024 19:45:59,"59,335s",PASSED
"click(findTestObject(""Search Employee/inputUsername""))",Chrome 131.0.0.0,,,09-12-2024 19:45:59,09-12-2024 19:45:59,"0,668s",PASSED
"click(findTestObject(""Search Employee/inputEmployeeid""))",Chrome 131.0.0.0,,,09-12-2024 19:45:59,09-12-2024 19:46:00,"0,533s",PASSED
"setText(findTestObject(""Search Employee/inputEmployeeid""), ""970906"")",Chrome 131.0.0.0,,,09-12-2024 19:46:00,09-12-2024 19:46:01,"0,843s",PASSED
"click(findTestObject(""Search Employee/buttonSearch""))",Chrome 131.0.0.0,,,09-12-2024 19:46:01,09-12-2024 19:46:01,"0,778s",PASSED
"focus(findTestObject(""Search Employee/tableEmployee""))",Chrome 131.0.0.0,,,09-12-2024 19:46:01,09-12-2024 19:46:03,"1,789s",PASSED
"getText(findTestObject(""Search Employee/inputEmployeeid""))",Chrome 131.0.0.0,,,09-12-2024 19:46:03,09-12-2024 19:46:04,"0,361s",PASSED
"verifyMatch(""970906"", ""970906"", false)",Chrome 131.0.0.0,,,09-12-2024 19:46:04,09-12-2024 19:46:04,"0,002s",PASSED
"click(findTestObject(""Delete Employee/buttonDelete""))",Chrome 131.0.0.0,,,09-12-2024 19:46:04,09-12-2024 19:46:37,"33,851s",FAILED
,,,,,,,
Test Cases/TC - HK 007/TC 005 Validasi data yang dihapus,Chrome 131.0.0.0,,,09-12-2024 19:46:37,09-12-2024 19:47:22,"44,559s",PASSED
"callTestCase(findTestCase(""TC - TK 004/TC 001 Membuka fitur PIM""), [:], STOP_ON_FAILURE)",Chrome 131.0.0.0,,,09-12-2024 19:46:38,09-12-2024 19:47:11,"33,110s",PASSED
"click(findTestObject(""Search Employee/inputUsername""))",Chrome 131.0.0.0,,,09-12-2024 19:47:11,09-12-2024 19:47:12,"1,178s",PASSED
"click(findTestObject(""Search Employee/inputEmployeeid""))",Chrome 131.0.0.0,,,09-12-2024 19:47:12,09-12-2024 19:47:13,"0,936s",PASSED
"setText(findTestObject(""Search Employee/inputEmployeeid""), ""970906"")",Chrome 131.0.0.0,,,09-12-2024 19:47:13,09-12-2024 19:47:14,"0,843s",PASSED
"click(findTestObject(""Search Employee/buttonSearch""))",Chrome 131.0.0.0,,,09-12-2024 19:47:14,09-12-2024 19:47:14,"0,522s",PASSED
"focus(findTestObject(""Search Employee/tableEmployee""))",Chrome 131.0.0.0,,,09-12-2024 19:47:14,09-12-2024 19:47:16,"1,826s",PASSED
"getText(findTestObject(""Search Employee/inputEmployeeid""))",Chrome 131.0.0.0,,,09-12-2024 19:47:16,09-12-2024 19:47:17,"0,350s",PASSED
"verifyMatch(""970906"", ""970906"", false)",Chrome 131.0.0.0,,,09-12-2024 19:47:17,09-12-2024 19:47:17,"0,003s",PASSED
delay(5),Chrome 131.0.0.0,,,09-12-2024 19:47:17,09-12-2024 19:47:22,"5,014s",PASSED
closeBrowser(),Chrome 131.0.0.0,,,09-12-2024 19:47:22,09-12-2024 19:47:22,"0,453s",PASSED
