Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"callTestCase(findTestCase(""TC - TK 004/TC 001 Membuka fitur PIM""), [:], STOP_ON_FAILURE)",Chrome 131.0.0.0,,,09-12-2024 19:11:45,09-12-2024 19:12:20,"34,637s",PASSED
"click(findTestObject(""Object Repository/PIM/addButton""))",Chrome 131.0.0.0,,,09-12-2024 19:12:20,09-12-2024 19:12:21,"1,095s",PASSED
"click(findTestObject(""Object Repository/PIM/inputFirstname""))",Chrome 131.0.0.0,,,09-12-2024 19:12:21,09-12-2024 19:12:23,"1,596s",PASSED
"setText(findTestObject(""Object Repository/PIM/inputFirstname""), """")",Chrome 131.0.0.0,,,09-12-2024 19:12:23,09-12-2024 19:12:23,"0,750s",PASSED
"click(findTestObject(""Object Repository/PIM/inputMiddlename""))",Chrome 131.0.0.0,,,09-12-2024 19:12:23,09-12-2024 19:12:24,"0,741s",PASSED
"setText(findTestObject(""Object Repository/PIM/inputMiddlename""), ""Mustafa"")",Chrome 131.0.0.0,,,09-12-2024 19:12:24,09-12-2024 19:12:25,"0,958s",PASSED
"click(findTestObject(""Object Repository/PIM/inputLastname""))",Chrome 131.0.0.0,,,09-12-2024 19:12:25,09-12-2024 19:12:26,"0,489s",PASSED
"setText(findTestObject(""Object Repository/PIM/inputLastname""), ""Abdullah Kafi"")",Chrome 131.0.0.0,,,09-12-2024 19:12:26,09-12-2024 19:12:27,"0,998s",PASSED
"click(findTestObject(""Object Repository/PIM/buttonSave""))",Chrome 131.0.0.0,,,09-12-2024 19:12:27,09-12-2024 19:12:27,"0,592s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/PIM/alertFirstnamerequired""), 0)",Chrome 131.0.0.0,,,09-12-2024 19:12:27,09-12-2024 19:12:29,"2,055s",PASSED
delay(2),Chrome 131.0.0.0,,,09-12-2024 19:12:29,09-12-2024 19:12:31,"2,025s",PASSED
closeBrowser(),Chrome 131.0.0.0,,,09-12-2024 19:12:31,09-12-2024 19:12:32,"0,422s",PASSED
,,,,,,,
Test Cases/TC - TK 004/TC 005 Middle Name karyawan kosong,Chrome 131.0.0.0,,,09-12-2024 19:12:32,09-12-2024 19:13:20,"48,181s",PASSED
"callTestCase(findTestCase(""TC - TK 004/TC 001 Membuka fitur PIM""), [:], STOP_ON_FAILURE)",Chrome 131.0.0.0,,,09-12-2024 19:12:32,09-12-2024 19:12:59,"27,089s",PASSED
"click(findTestObject(""Object Repository/PIM/addButton""))",Chrome 131.0.0.0,,,09-12-2024 19:12:59,09-12-2024 19:13:03,"4,054s",PASSED
"click(findTestObject(""Object Repository/PIM/inputFirstname""))",Chrome 131.0.0.0,,,09-12-2024 19:13:03,09-12-2024 19:13:05,"1,775s",PASSED
"setText(findTestObject(""Object Repository/PIM/inputFirstname""), ""Rafki"")",Chrome 131.0.0.0,,,09-12-2024 19:13:05,09-12-2024 19:13:06,"0,841s",PASSED
"click(findTestObject(""Object Repository/PIM/inputMiddlename""))",Chrome 131.0.0.0,,,09-12-2024 19:13:06,09-12-2024 19:13:06,"0,474s",PASSED
"setText(findTestObject(""Object Repository/PIM/inputMiddlename""), """")",Chrome 131.0.0.0,,,09-12-2024 19:13:06,09-12-2024 19:13:07,"0,836s",PASSED
"click(findTestObject(""Object Repository/PIM/inputLastname""))",Chrome 131.0.0.0,,,09-12-2024 19:13:07,09-12-2024 19:13:08,"0,725s",PASSED
"setText(findTestObject(""Object Repository/PIM/inputLastname""), ""Abdullah Kafi"")",Chrome 131.0.0.0,,,09-12-2024 19:13:08,09-12-2024 19:13:09,"0,975s",PASSED
"click(findTestObject(""PIM/inputEmployeeid""))",Chrome 131.0.0.0,,,09-12-2024 19:13:09,09-12-2024 19:13:09,"0,500s",PASSED
"sendKeys(findTestObject(""PIM/inputEmployeeid""), Keys.chord(CONTROL, ""a"", DELETE))",Chrome 131.0.0.0,,,09-12-2024 19:13:09,09-12-2024 19:13:10,"0,378s",PASSED
"setText(findTestObject(""PIM/inputEmployeeid""), ""6234237"")",Chrome 131.0.0.0,,,09-12-2024 19:13:10,09-12-2024 19:13:11,"1,338s",PASSED
"click(findTestObject(""Object Repository/PIM/buttonSave""))",Chrome 131.0.0.0,,,09-12-2024 19:13:11,09-12-2024 19:13:12,"1,333s",PASSED
"verifyElementPresent(findTestObject(""PIM/notificationSuccess""), 0)",Chrome 131.0.0.0,,,09-12-2024 19:13:12,09-12-2024 19:13:15,"3,135s",PASSED
delay(2),Chrome 131.0.0.0,,,09-12-2024 19:13:15,09-12-2024 19:13:17,"2,026s",PASSED
closeBrowser(),Chrome 131.0.0.0,,,09-12-2024 19:13:17,09-12-2024 19:13:20,"2,524s",PASSED
,,,,,,,
Test Cases/TC - TK 004/TC 006 Last Name karyawan kosong,Chrome 131.0.0.0,,,09-12-2024 19:13:20,09-12-2024 19:14:45,"1m - 24,903s",PASSED
"callTestCase(findTestCase(""TC - TK 004/TC 001 Membuka fitur PIM""), [:], STOP_ON_FAILURE)",Chrome 131.0.0.0,,,09-12-2024 19:13:21,09-12-2024 19:14:10,"48,862s",PASSED
"click(findTestObject(""Object Repository/PIM/addButton""))",Chrome 131.0.0.0,,,09-12-2024 19:14:10,09-12-2024 19:14:16,"6,002s",PASSED
"click(findTestObject(""Object Repository/PIM/inputFirstname""))",Chrome 131.0.0.0,,,09-12-2024 19:14:16,09-12-2024 19:14:28,"12,340s",PASSED
"setText(findTestObject(""Object Repository/PIM/inputFirstname""), ""Rafki"")",Chrome 131.0.0.0,,,09-12-2024 19:14:28,09-12-2024 19:14:32,"3,970s",PASSED
"click(findTestObject(""Object Repository/PIM/inputMiddlename""))",Chrome 131.0.0.0,,,09-12-2024 19:14:32,09-12-2024 19:14:34,"1,521s",PASSED
"setText(findTestObject(""Object Repository/PIM/inputMiddlename""), ""Mustafa"")",Chrome 131.0.0.0,,,09-12-2024 19:14:34,09-12-2024 19:14:36,"2,420s",PASSED
"click(findTestObject(""Object Repository/PIM/inputLastname""))",Chrome 131.0.0.0,,,09-12-2024 19:14:36,09-12-2024 19:14:37,"1,316s",PASSED
"setText(findTestObject(""Object Repository/PIM/inputLastname""), """")",Chrome 131.0.0.0,,,09-12-2024 19:14:37,09-12-2024 19:14:39,"1,362s",PASSED
"click(findTestObject(""Object Repository/PIM/buttonSave""))",Chrome 131.0.0.0,,,09-12-2024 19:14:39,09-12-2024 19:14:40,"1,063s",PASSED
"verifyElementPresent(findTestObject(""PIM/alertLastnamerequired""), 0)",Chrome 131.0.0.0,,,09-12-2024 19:14:40,09-12-2024 19:14:42,"2,006s",PASSED
delay(2),Chrome 131.0.0.0,,,09-12-2024 19:14:42,09-12-2024 19:14:44,"2,044s",PASSED
closeBrowser(),Chrome 131.0.0.0,,,09-12-2024 19:14:44,09-12-2024 19:14:45,"1,195s",PASSED
,,,,,,,
Test Cases/TC - TK 004/TC 007 Employee ID karyawan duplikat,Chrome 131.0.0.0,,,09-12-2024 19:14:45,09-12-2024 19:15:31,"45,749s",PASSED
"callTestCase(findTestCase(""TC - TK 004/TC 001 Membuka fitur PIM""), [:], STOP_ON_FAILURE)",Chrome 131.0.0.0,,,09-12-2024 19:14:45,09-12-2024 19:15:15,"30,151s",PASSED
"click(findTestObject(""Object Repository/PIM/addButton""))",Chrome 131.0.0.0,,,09-12-2024 19:15:15,09-12-2024 19:15:17,"1,181s",PASSED
"click(findTestObject(""Object Repository/PIM/inputFirstname""))",Chrome 131.0.0.0,,,09-12-2024 19:15:17,09-12-2024 19:15:19,"1,997s",PASSED
"setText(findTestObject(""Object Repository/PIM/inputFirstname""), ""Rafki"")",Chrome 131.0.0.0,,,09-12-2024 19:15:19,09-12-2024 19:15:20,"1,156s",PASSED
"click(findTestObject(""Object Repository/PIM/inputMiddlename""))",Chrome 131.0.0.0,,,09-12-2024 19:15:20,09-12-2024 19:15:20,"0,665s",PASSED
"setText(findTestObject(""Object Repository/PIM/inputMiddlename""), ""Mustafa"")",Chrome 131.0.0.0,,,09-12-2024 19:15:20,09-12-2024 19:15:22,"1,655s",PASSED
"click(findTestObject(""Object Repository/PIM/inputLastname""))",Chrome 131.0.0.0,,,09-12-2024 19:15:22,09-12-2024 19:15:23,"0,471s",PASSED
"setText(findTestObject(""Object Repository/PIM/inputLastname""), ""Abdullah Kafi"")",Chrome 131.0.0.0,,,09-12-2024 19:15:23,09-12-2024 19:15:24,"1,022s",PASSED
"click(findTestObject(""PIM/inputEmployeeid""))",Chrome 131.0.0.0,,,09-12-2024 19:15:24,09-12-2024 19:15:24,"0,730s",PASSED
"sendKeys(findTestObject(""PIM/inputEmployeeid""), Keys.chord(CONTROL, ""a"", DELETE))",Chrome 131.0.0.0,,,09-12-2024 19:15:24,09-12-2024 19:15:25,"0,379s",PASSED
"setText(findTestObject(""PIM/inputEmployeeid""), ""65456453"")",Chrome 131.0.0.0,,,09-12-2024 19:15:25,09-12-2024 19:15:25,"0,752s",PASSED
delay(2),Chrome 131.0.0.0,,,09-12-2024 19:15:25,09-12-2024 19:15:27,"2,014s",PASSED
"verifyElementPresent(findTestObject(""PIM/alertEmployeeidrequired""), 0)",Chrome 131.0.0.0,,,09-12-2024 19:15:27,09-12-2024 19:15:28,"0,354s",PASSED
delay(2),Chrome 131.0.0.0,,,09-12-2024 19:15:28,09-12-2024 19:15:30,"2,014s",PASSED
closeBrowser(),Chrome 131.0.0.0,,,09-12-2024 19:15:30,09-12-2024 19:15:31,"0,914s",PASSED
,,,,,,,
Test Cases/TC - TK 004/TC 008 Employee ID 10 karakter,Chrome 131.0.0.0,,,09-12-2024 19:15:31,09-12-2024 19:16:15,"44,189s",PASSED
"callTestCase(findTestCase(""TC - TK 004/TC 001 Membuka fitur PIM""), [:], STOP_ON_FAILURE)",Chrome 131.0.0.0,,,09-12-2024 19:15:31,09-12-2024 19:16:00,"28,696s",PASSED
"click(findTestObject(""Object Repository/PIM/addButton""))",Chrome 131.0.0.0,,,09-12-2024 19:16:00,09-12-2024 19:16:02,"1,523s",PASSED
"click(findTestObject(""Object Repository/PIM/inputFirstname""))",Chrome 131.0.0.0,,,09-12-2024 19:16:02,09-12-2024 19:16:03,"1,757s",PASSED
"setText(findTestObject(""Object Repository/PIM/inputFirstname""), ""Rafki"")",Chrome 131.0.0.0,,,09-12-2024 19:16:03,09-12-2024 19:16:04,"0,789s",PASSED
"click(findTestObject(""Object Repository/PIM/inputMiddlename""))",Chrome 131.0.0.0,,,09-12-2024 19:16:04,09-12-2024 19:16:05,"0,469s",PASSED
"setText(findTestObject(""Object Repository/PIM/inputMiddlename""), ""Mustafa"")",Chrome 131.0.0.0,,,09-12-2024 19:16:05,09-12-2024 19:16:06,"0,790s",PASSED
"click(findTestObject(""Object Repository/PIM/inputLastname""))",Chrome 131.0.0.0,,,09-12-2024 19:16:06,09-12-2024 19:16:06,"0,424s",PASSED
"setText(findTestObject(""Object Repository/PIM/inputLastname""), ""Abdullah Kafi"")",Chrome 131.0.0.0,,,09-12-2024 19:16:06,09-12-2024 19:16:07,"0,886s",PASSED
"click(findTestObject(""PIM/inputEmployeeid""))",Chrome 131.0.0.0,,,09-12-2024 19:16:07,09-12-2024 19:16:07,"0,473s",PASSED
"setText(findTestObject(""PIM/inputEmployeeid""), ""442233"")",Chrome 131.0.0.0,,,09-12-2024 19:16:07,09-12-2024 19:16:08,"0,951s",PASSED
"employeeId = getAttribute(findTestObject(""PIM/inputEmployeeid""), ""value"")",Chrome 131.0.0.0,,,09-12-2024 19:16:08,09-12-2024 19:16:09,"0,357s",PASSED
if (employeeId.length() == 10),Chrome 131.0.0.0,,,09-12-2024 19:16:09,09-12-2024 19:16:09,"0,018s",PASSED
"click(findTestObject(""PIM/buttonSave""))",Chrome 131.0.0.0,,,09-12-2024 19:16:09,09-12-2024 19:16:10,"1,528s",PASSED
"verifyElementPresent(findTestObject(""PIM/notificationSuccess""), 0)",Chrome 131.0.0.0,,,09-12-2024 19:16:10,09-12-2024 19:16:12,"1,827s",PASSED
delay(2),Chrome 131.0.0.0,,,09-12-2024 19:16:12,09-12-2024 19:16:14,"2,034s",PASSED
closeBrowser(),Chrome 131.0.0.0,,,09-12-2024 19:16:14,09-12-2024 19:16:15,"0,904s",PASSED
,,,,,,,
Test Cases/TC - TK 004/TC 009 Employee ID lebih 10 karakter,Chrome 131.0.0.0,,,09-12-2024 19:16:15,09-12-2024 19:17:08,"53,101s",PASSED
"callTestCase(findTestCase(""TC - TK 004/TC 001 Membuka fitur PIM""), [:], STOP_ON_FAILURE)",Chrome 131.0.0.0,,,09-12-2024 19:16:15,09-12-2024 19:16:41,"26,133s",PASSED
"click(findTestObject(""Object Repository/PIM/addButton""))",Chrome 131.0.0.0,,,09-12-2024 19:16:41,09-12-2024 19:16:44,"2,943s",PASSED
"click(findTestObject(""Object Repository/PIM/inputFirstname""))",Chrome 131.0.0.0,,,09-12-2024 19:16:44,09-12-2024 19:16:47,"2,747s",PASSED
"setText(findTestObject(""Object Repository/PIM/inputFirstname""), ""Rafki"")",Chrome 131.0.0.0,,,09-12-2024 19:16:47,09-12-2024 19:16:50,"2,549s",PASSED
"click(findTestObject(""Object Repository/PIM/inputMiddlename""))",Chrome 131.0.0.0,,,09-12-2024 19:16:50,09-12-2024 19:16:52,"1,999s",PASSED
"setText(findTestObject(""Object Repository/PIM/inputMiddlename""), ""Mustafa"")",Chrome 131.0.0.0,,,09-12-2024 19:16:52,09-12-2024 19:16:55,"2,883s",PASSED
"click(findTestObject(""Object Repository/PIM/inputLastname""))",Chrome 131.0.0.0,,,09-12-2024 19:16:55,09-12-2024 19:16:59,"3,982s",PASSED
"setText(findTestObject(""Object Repository/PIM/inputLastname""), ""Abdullah Kafi"")",Chrome 131.0.0.0,,,09-12-2024 19:16:59,09-12-2024 19:17:00,"1,958s",PASSED
"click(findTestObject(""PIM/inputEmployeeid""))",Chrome 131.0.0.0,,,09-12-2024 19:17:00,09-12-2024 19:17:01,"0,995s",PASSED
"setText(findTestObject(""PIM/inputEmployeeid""), ""65456453"")",Chrome 131.0.0.0,,,09-12-2024 19:17:01,09-12-2024 19:17:03,"1,413s",PASSED
"verifyElementPresent(findTestObject(""PIM/alertMaximalemployeeid""), 0)",Chrome 131.0.0.0,,,09-12-2024 19:17:03,09-12-2024 19:17:05,"2,028s",PASSED
delay(2),Chrome 131.0.0.0,,,09-12-2024 19:17:05,09-12-2024 19:17:07,"2,022s",PASSED
closeBrowser(),Chrome 131.0.0.0,,,09-12-2024 19:17:07,09-12-2024 19:17:08,"1,064s",PASSED
,,,,,,,
Test Cases/TC - TK 004/TC 010 Tambah karyawan dengan foto,Chrome 131.0.0.0,,,09-12-2024 19:17:08,09-12-2024 19:18:58,"1m - 49,368s",PASSED
"callTestCase(findTestCase(""TC - LW 002/TC 001 Login berhasil""), [:], STOP_ON_FAILURE)",Chrome 131.0.0.0,,,09-12-2024 19:17:13,09-12-2024 19:17:54,"41,459s",PASSED
"click(findTestObject(""PIM/buttonMenupim""))",Chrome 131.0.0.0,,,09-12-2024 19:17:54,09-12-2024 19:17:56,"1,451s",PASSED
"verifyElementPresent(findTestObject(""Dashboard/textDashboard""), 0)",Chrome 131.0.0.0,,,09-12-2024 19:17:56,09-12-2024 19:17:58,"2,288s",PASSED
"click(findTestObject(""PIM/addButton""))",Chrome 131.0.0.0,,,09-12-2024 19:17:58,09-12-2024 19:18:05,"6,623s",PASSED
"click(findTestObject(""PIM/inputFirstname""))",Chrome 131.0.0.0,,,09-12-2024 19:18:05,09-12-2024 19:18:08,"3,161s",PASSED
"setText(findTestObject(""PIM/inputFirstname""), ""Rafki"")",Chrome 131.0.0.0,,,09-12-2024 19:18:08,09-12-2024 19:18:09,"1,182s",PASSED
"click(findTestObject(""PIM/inputMiddlename""))",Chrome 131.0.0.0,,,09-12-2024 19:18:09,09-12-2024 19:18:10,"0,646s",PASSED
"setText(findTestObject(""PIM/inputMiddlename""), ""Mustafa"")",Chrome 131.0.0.0,,,09-12-2024 19:18:10,09-12-2024 19:18:11,"0,982s",PASSED
"click(findTestObject(""PIM/inputLastname""))",Chrome 131.0.0.0,,,09-12-2024 19:18:11,09-12-2024 19:18:11,"0,635s",PASSED
"setText(findTestObject(""PIM/inputLastname""), ""Abdullah Kafi"")",Chrome 131.0.0.0,,,09-12-2024 19:18:11,09-12-2024 19:18:12,"1,064s",PASSED
"click(findTestObject(""PIM/inputEmployeeid""))",Chrome 131.0.0.0,,,09-12-2024 19:18:12,09-12-2024 19:18:13,"0,917s",PASSED
"sendKeys(findTestObject(""PIM/inputEmployeeid""), Keys.chord(CONTROL, ""a"", DELETE))",Chrome 131.0.0.0,,,09-12-2024 19:18:13,09-12-2024 19:18:14,"1,126s",PASSED
"setText(findTestObject(""PIM/inputEmployeeid""), ""6734983"")",Chrome 131.0.0.0,,,09-12-2024 19:18:15,09-12-2024 19:18:23,"8,591s",PASSED
"click(findTestObject(""PIM/addImage""))",Chrome 131.0.0.0,,,09-12-2024 19:18:23,09-12-2024 19:18:26,"3,138s",PASSED
"filePath = ""C:\Users\rafki\git\automationTest\Screenshots\test_upload.png""",Chrome 131.0.0.0,,,09-12-2024 19:18:26,09-12-2024 19:18:26,"0,003s",PASSED
filePathSelection = new java.awt.datatransfer.StringSelection(filePath),Chrome 131.0.0.0,,,09-12-2024 19:18:26,09-12-2024 19:18:28,"2,012s",PASSED
"getSystemClipboard().setContents(filePathSelection, null)",Chrome 131.0.0.0,,,09-12-2024 19:18:29,09-12-2024 19:18:39,"10,856s",PASSED
robot = new java.awt.Robot(),Chrome 131.0.0.0,,,09-12-2024 19:18:39,09-12-2024 19:18:40,"0,363s",PASSED
Thread.sleep(2000),Chrome 131.0.0.0,,,09-12-2024 19:18:40,09-12-2024 19:18:42,"2,055s",PASSED
robot.keyPress(VK_CONTROL),Chrome 131.0.0.0,,,09-12-2024 19:18:42,09-12-2024 19:18:42,"0,118s",PASSED
robot.keyPress(VK_V),Chrome 131.0.0.0,,,09-12-2024 19:18:42,09-12-2024 19:18:42,"0,002s",PASSED
robot.keyRelease(VK_V),Chrome 131.0.0.0,,,09-12-2024 19:18:42,09-12-2024 19:18:42,"0,017s",PASSED
robot.keyRelease(VK_CONTROL),Chrome 131.0.0.0,,,09-12-2024 19:18:42,09-12-2024 19:18:42,"0,003s",PASSED
robot.keyPress(VK_ENTER),Chrome 131.0.0.0,,,09-12-2024 19:18:42,09-12-2024 19:18:42,"0,010s",PASSED
robot.keyRelease(VK_ENTER),Chrome 131.0.0.0,,,09-12-2024 19:18:42,09-12-2024 19:18:42,"0,003s",PASSED
delay(10),Chrome 131.0.0.0,,,09-12-2024 19:18:42,09-12-2024 19:18:52,"10,015s",PASSED
"click(findTestObject(""PIM/buttonSave""))",Chrome 131.0.0.0,,,09-12-2024 19:18:52,09-12-2024 19:18:53,"0,475s",PASSED
"verifyElementPresent(findTestObject(""PIM/notificationSuccess""), 0)",Chrome 131.0.0.0,,,09-12-2024 19:18:53,09-12-2024 19:18:55,"2,355s",PASSED
delay(2),Chrome 131.0.0.0,,,09-12-2024 19:18:55,09-12-2024 19:18:57,"2,016s",PASSED
closeBrowser(),Chrome 131.0.0.0,,,09-12-2024 19:18:57,09-12-2024 19:18:58,"0,664s",PASSED
,,,,,,,
Test Cases/TC - TK 004/TC 011 Tambah foto karyawan dengan file dokumen,Chrome 131.0.0.0,,,09-12-2024 19:18:58,09-12-2024 19:21:02,"2m - 4,575s",FAILED
"callTestCase(findTestCase(""TC - LW 002/TC 001 Login berhasil""), [:], STOP_ON_FAILURE)",Chrome 131.0.0.0,,,09-12-2024 19:18:58,09-12-2024 19:19:45,"46,452s",PASSED
"click(findTestObject(""PIM/buttonMenupim""))",Chrome 131.0.0.0,,,09-12-2024 19:19:45,09-12-2024 19:20:02,"17,217s",PASSED
"verifyElementPresent(findTestObject(""Dashboard/textDashboard""), 0)",Chrome 131.0.0.0,,,09-12-2024 19:20:02,09-12-2024 19:20:05,"2,510s",PASSED
"click(findTestObject(""PIM/addButton""))",Chrome 131.0.0.0,,,09-12-2024 19:20:05,09-12-2024 19:20:08,"3,424s",PASSED
"click(findTestObject(""PIM/inputFirstname""))",Chrome 131.0.0.0,,,09-12-2024 19:20:08,09-12-2024 19:20:10,"1,722s",PASSED
"setText(findTestObject(""PIM/inputFirstname""), ""Rafki"")",Chrome 131.0.0.0,,,09-12-2024 19:20:10,09-12-2024 19:20:11,"1,261s",PASSED
"click(findTestObject(""PIM/inputMiddlename""))",Chrome 131.0.0.0,,,09-12-2024 19:20:11,09-12-2024 19:20:13,"1,442s",PASSED
"setText(findTestObject(""PIM/inputMiddlename""), ""Mustafa"")",Chrome 131.0.0.0,,,09-12-2024 19:20:13,09-12-2024 19:20:14,"1,522s",PASSED
"click(findTestObject(""PIM/inputLastname""))",Chrome 131.0.0.0,,,09-12-2024 19:20:14,09-12-2024 19:20:15,"0,634s",PASSED
"setText(findTestObject(""PIM/inputLastname""), ""Abdullah Kafi"")",Chrome 131.0.0.0,,,09-12-2024 19:20:15,09-12-2024 19:20:16,"1,017s",PASSED
"click(findTestObject(""PIM/inputEmployeeid""))",Chrome 131.0.0.0,,,09-12-2024 19:20:16,09-12-2024 19:20:17,"0,918s",PASSED
"sendKeys(findTestObject(""PIM/inputEmployeeid""), Keys.chord(CONTROL, ""a"", DELETE))",Chrome 131.0.0.0,,,09-12-2024 19:20:17,09-12-2024 19:20:17,"0,603s",PASSED
"setText(findTestObject(""PIM/inputEmployeeid""), ""6234238"")",Chrome 131.0.0.0,,,09-12-2024 19:20:17,09-12-2024 19:20:18,"0,902s",PASSED
"click(findTestObject(""PIM/addImage""))",Chrome 131.0.0.0,,,09-12-2024 19:20:18,09-12-2024 19:20:19,"0,676s",PASSED
"filePath = ""C:\Users\rafki\git\automationTest\Screenshots\test_doc.docx""",Chrome 131.0.0.0,,,09-12-2024 19:20:19,09-12-2024 19:20:19,"0,004s",PASSED
filePathSelection = new java.awt.datatransfer.StringSelection(filePath),Chrome 131.0.0.0,,,09-12-2024 19:20:19,09-12-2024 19:20:19,"0,003s",PASSED
"getSystemClipboard().setContents(filePathSelection, null)",Chrome 131.0.0.0,,,09-12-2024 19:20:19,09-12-2024 19:20:19,"0,016s",PASSED
robot = new java.awt.Robot(),Chrome 131.0.0.0,,,09-12-2024 19:20:19,09-12-2024 19:20:19,"0,006s",PASSED
Thread.sleep(2000),Chrome 131.0.0.0,,,09-12-2024 19:20:19,09-12-2024 19:20:21,"2,006s",PASSED
robot.keyPress(VK_CONTROL),Chrome 131.0.0.0,,,09-12-2024 19:20:21,09-12-2024 19:20:21,"0,002s",PASSED
robot.keyPress(VK_V),Chrome 131.0.0.0,,,09-12-2024 19:20:21,09-12-2024 19:20:21,"0,002s",PASSED
robot.keyRelease(VK_V),Chrome 131.0.0.0,,,09-12-2024 19:20:21,09-12-2024 19:20:21,"0,001s",PASSED
robot.keyRelease(VK_CONTROL),Chrome 131.0.0.0,,,09-12-2024 19:20:21,09-12-2024 19:20:21,"0,001s",PASSED
robot.keyPress(VK_ENTER),Chrome 131.0.0.0,,,09-12-2024 19:20:21,09-12-2024 19:20:21,"0,001s",PASSED
robot.keyRelease(VK_ENTER),Chrome 131.0.0.0,,,09-12-2024 19:20:21,09-12-2024 19:20:21,"0,001s",PASSED
delay(2),Chrome 131.0.0.0,,,09-12-2024 19:20:21,09-12-2024 19:20:23,"2,011s",PASSED
"verifyElementPresent(findTestObject(""PIM/textFilenotallowed""), 0)",Chrome 131.0.0.0,,,09-12-2024 19:20:23,09-12-2024 19:21:02,"39,293s",FAILED
,,,,,,,
Test Cases/TC - TK 004/TC 012 tombol cancel tambah karaywan,Chrome 131.0.0.0,,,09-12-2024 19:21:02,09-12-2024 19:22:33,"1m - 31,234s",PASSED
