Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
delay(2),Chrome 131.0.0.0,,,08-12-2024 19:23:56,08-12-2024 19:23:59,2.023s,PASSED
closeBrowser(),Chrome 131.0.0.0,,,08-12-2024 19:23:59,08-12-2024 19:23:59,0.562s,PASSED
,,,,,,,
Test Cases/TC - TK 004/TC 005 Middle Name karyawan kosong,Chrome 131.0.0.0,,,08-12-2024 19:23:59,08-12-2024 19:24:36,36.434s,PASSED
"callTestCase(findTestCase(""TC - TK 004/TC 001 Membuka fitur PIM""), [:], STOP_ON_FAILURE)",Chrome 131.0.0.0,,,08-12-2024 19:24:00,08-12-2024 19:24:21,20.874s,PASSED
"click(findTestObject(""Object Repository/PIM/addButton""))",Chrome 131.0.0.0,,,08-12-2024 19:24:21,08-12-2024 19:24:23,2.574s,PASSED
"click(findTestObject(""Object Repository/PIM/inputFirstname""))",Chrome 131.0.0.0,,,08-12-2024 19:24:23,08-12-2024 19:24:25,1.768s,PASSED
"setText(findTestObject(""Object Repository/PIM/inputFirstname""), ""Rafki"")",Chrome 131.0.0.0,,,08-12-2024 19:24:25,08-12-2024 19:24:26,0.840s,PASSED
"click(findTestObject(""Object Repository/PIM/inputMiddlename""))",Chrome 131.0.0.0,,,08-12-2024 19:24:26,08-12-2024 19:24:26,0.455s,PASSED
"setText(findTestObject(""Object Repository/PIM/inputMiddlename""), """")",Chrome 131.0.0.0,,,08-12-2024 19:24:26,08-12-2024 19:24:27,0.767s,PASSED
"click(findTestObject(""Object Repository/PIM/inputLastname""))",Chrome 131.0.0.0,,,08-12-2024 19:24:27,08-12-2024 19:24:27,0.454s,PASSED
"setText(findTestObject(""Object Repository/PIM/inputLastname""), ""Abdullah Kafi"")",Chrome 131.0.0.0,,,08-12-2024 19:24:27,08-12-2024 19:24:28,0.933s,PASSED
"click(findTestObject(""PIM/inputEmployeeid""))",Chrome 131.0.0.0,,,08-12-2024 19:24:28,08-12-2024 19:24:29,0.445s,PASSED
"sendKeys(findTestObject(""PIM/inputEmployeeid""), Keys.chord(CONTROL, ""a"", DELETE))",Chrome 131.0.0.0,,,08-12-2024 19:24:29,08-12-2024 19:24:29,0.544s,PASSED
"setText(findTestObject(""PIM/inputEmployeeid""), ""6234237"")",Chrome 131.0.0.0,,,08-12-2024 19:24:29,08-12-2024 19:24:30,0.898s,PASSED
"click(findTestObject(""Object Repository/PIM/buttonSave""))",Chrome 131.0.0.0,,,08-12-2024 19:24:30,08-12-2024 19:24:31,0.508s,PASSED
"verifyElementPresent(findTestObject(""PIM/notificationSuccess""), 0)",Chrome 131.0.0.0,,,08-12-2024 19:24:31,08-12-2024 19:24:33,2.310s,PASSED
delay(2),Chrome 131.0.0.0,,,08-12-2024 19:24:33,08-12-2024 19:24:35,2.064s,PASSED
closeBrowser(),Chrome 131.0.0.0,,,08-12-2024 19:24:35,08-12-2024 19:24:36,0.661s,PASSED
,,,,,,,
Test Cases/TC - TK 004/TC 006 Last Name karyawan kosong,Chrome 131.0.0.0,,,08-12-2024 19:24:36,08-12-2024 19:25:18,41.995s,PASSED
"callTestCase(findTestCase(""TC - TK 004/TC 001 Membuka fitur PIM""), [:], STOP_ON_FAILURE)",Chrome 131.0.0.0,,,08-12-2024 19:24:36,08-12-2024 19:25:06,29.387s,PASSED
"click(findTestObject(""Object Repository/PIM/addButton""))",Chrome 131.0.0.0,,,08-12-2024 19:25:06,08-12-2024 19:25:07,1.272s,PASSED
"click(findTestObject(""Object Repository/PIM/inputFirstname""))",Chrome 131.0.0.0,,,08-12-2024 19:25:07,08-12-2024 19:25:09,1.645s,PASSED
"setText(findTestObject(""Object Repository/PIM/inputFirstname""), ""Rafki"")",Chrome 131.0.0.0,,,08-12-2024 19:25:09,08-12-2024 19:25:09,0.847s,PASSED
"click(findTestObject(""Object Repository/PIM/inputMiddlename""))",Chrome 131.0.0.0,,,08-12-2024 19:25:09,08-12-2024 19:25:10,0.528s,PASSED
"setText(findTestObject(""Object Repository/PIM/inputMiddlename""), ""Mustafa"")",Chrome 131.0.0.0,,,08-12-2024 19:25:10,08-12-2024 19:25:11,0.818s,PASSED
"click(findTestObject(""Object Repository/PIM/inputLastname""))",Chrome 131.0.0.0,,,08-12-2024 19:25:11,08-12-2024 19:25:11,0.436s,PASSED
"setText(findTestObject(""Object Repository/PIM/inputLastname""), """")",Chrome 131.0.0.0,,,08-12-2024 19:25:11,08-12-2024 19:25:12,0.774s,PASSED
"click(findTestObject(""Object Repository/PIM/buttonSave""))",Chrome 131.0.0.0,,,08-12-2024 19:25:12,08-12-2024 19:25:12,0.409s,PASSED
"verifyElementPresent(findTestObject(""PIM/alertLastnamerequired""), 0)",Chrome 131.0.0.0,,,08-12-2024 19:25:12,08-12-2024 19:25:14,1.408s,PASSED
delay(2),Chrome 131.0.0.0,,,08-12-2024 19:25:14,08-12-2024 19:25:16,2.008s,PASSED
closeBrowser(),Chrome 131.0.0.0,,,08-12-2024 19:25:16,08-12-2024 19:25:18,2.067s,PASSED
,,,,,,,
Test Cases/TC - TK 004/TC 007 Employee ID karyawan duplikat,Chrome 131.0.0.0,,,08-12-2024 19:25:18,08-12-2024 19:26:04,46.072s,PASSED
"callTestCase(findTestCase(""TC - TK 004/TC 001 Membuka fitur PIM""), [:], STOP_ON_FAILURE)",Chrome 131.0.0.0,,,08-12-2024 19:25:18,08-12-2024 19:25:51,32.691s,PASSED
"click(findTestObject(""Object Repository/PIM/addButton""))",Chrome 131.0.0.0,,,08-12-2024 19:25:51,08-12-2024 19:25:52,0.950s,PASSED
"click(findTestObject(""Object Repository/PIM/inputFirstname""))",Chrome 131.0.0.0,,,08-12-2024 19:25:52,08-12-2024 19:25:54,1.630s,PASSED
"setText(findTestObject(""Object Repository/PIM/inputFirstname""), ""Rafki"")",Chrome 131.0.0.0,,,08-12-2024 19:25:54,08-12-2024 19:25:54,0.776s,PASSED
"click(findTestObject(""Object Repository/PIM/inputMiddlename""))",Chrome 131.0.0.0,,,08-12-2024 19:25:54,08-12-2024 19:25:55,0.518s,PASSED
"setText(findTestObject(""Object Repository/PIM/inputMiddlename""), ""Mustafa"")",Chrome 131.0.0.0,,,08-12-2024 19:25:55,08-12-2024 19:25:56,0.841s,PASSED
"click(findTestObject(""Object Repository/PIM/inputLastname""))",Chrome 131.0.0.0,,,08-12-2024 19:25:56,08-12-2024 19:25:56,0.465s,PASSED
"setText(findTestObject(""Object Repository/PIM/inputLastname""), ""Abdullah Kafi"")",Chrome 131.0.0.0,,,08-12-2024 19:25:56,08-12-2024 19:25:57,0.889s,PASSED
"click(findTestObject(""PIM/inputEmployeeid""))",Chrome 131.0.0.0,,,08-12-2024 19:25:57,08-12-2024 19:25:58,0.433s,PASSED
"sendKeys(findTestObject(""PIM/inputEmployeeid""), Keys.chord(CONTROL, ""a"", DELETE))",Chrome 131.0.0.0,,,08-12-2024 19:25:58,08-12-2024 19:25:58,0.380s,PASSED
"setText(findTestObject(""PIM/inputEmployeeid""), ""65456453"")",Chrome 131.0.0.0,,,08-12-2024 19:25:58,08-12-2024 19:25:59,0.853s,PASSED
delay(2),Chrome 131.0.0.0,,,08-12-2024 19:25:59,08-12-2024 19:26:01,2.030s,PASSED
"verifyElementPresent(findTestObject(""PIM/alertEmployeeidrequired""), 0)",Chrome 131.0.0.0,,,08-12-2024 19:26:01,08-12-2024 19:26:01,0.426s,PASSED
delay(2),Chrome 131.0.0.0,,,08-12-2024 19:26:01,08-12-2024 19:26:03,2.023s,PASSED
closeBrowser(),Chrome 131.0.0.0,,,08-12-2024 19:26:03,08-12-2024 19:26:04,0.604s,PASSED
,,,,,,,
Test Cases/TC - TK 004/TC 008 Employee ID 10 karakter,Chrome 131.0.0.0,,,08-12-2024 19:26:04,08-12-2024 19:26:44,40.247s,PASSED
"callTestCase(findTestCase(""TC - TK 004/TC 001 Membuka fitur PIM""), [:], STOP_ON_FAILURE)",Chrome 131.0.0.0,,,08-12-2024 19:26:05,08-12-2024 19:26:30,25.222s,PASSED
"click(findTestObject(""Object Repository/PIM/addButton""))",Chrome 131.0.0.0,,,08-12-2024 19:26:30,08-12-2024 19:26:32,2.010s,PASSED
"click(findTestObject(""Object Repository/PIM/inputFirstname""))",Chrome 131.0.0.0,,,08-12-2024 19:26:32,08-12-2024 19:26:33,1.509s,PASSED
"setText(findTestObject(""Object Repository/PIM/inputFirstname""), ""Rafki"")",Chrome 131.0.0.0,,,08-12-2024 19:26:33,08-12-2024 19:26:34,0.783s,PASSED
"click(findTestObject(""Object Repository/PIM/inputMiddlename""))",Chrome 131.0.0.0,,,08-12-2024 19:26:34,08-12-2024 19:26:35,0.438s,PASSED
"setText(findTestObject(""Object Repository/PIM/inputMiddlename""), ""Mustafa"")",Chrome 131.0.0.0,,,08-12-2024 19:26:35,08-12-2024 19:26:35,0.815s,PASSED
"click(findTestObject(""Object Repository/PIM/inputLastname""))",Chrome 131.0.0.0,,,08-12-2024 19:26:35,08-12-2024 19:26:36,0.414s,PASSED
"setText(findTestObject(""Object Repository/PIM/inputLastname""), ""Abdullah Kafi"")",Chrome 131.0.0.0,,,08-12-2024 19:26:36,08-12-2024 19:26:37,0.912s,PASSED
"click(findTestObject(""PIM/inputEmployeeid""))",Chrome 131.0.0.0,,,08-12-2024 19:26:37,08-12-2024 19:26:37,0.461s,PASSED
"setText(findTestObject(""PIM/inputEmployeeid""), ""442233"")",Chrome 131.0.0.0,,,08-12-2024 19:26:37,08-12-2024 19:26:38,0.882s,PASSED
"employeeId = getAttribute(findTestObject(""PIM/inputEmployeeid""), ""value"")",Chrome 131.0.0.0,,,08-12-2024 19:26:38,08-12-2024 19:26:38,0.346s,PASSED
if (employeeId.length() == 10),Chrome 131.0.0.0,,,08-12-2024 19:26:38,08-12-2024 19:26:38,0.037s,PASSED
"click(findTestObject(""PIM/buttonSave""))",Chrome 131.0.0.0,,,08-12-2024 19:26:38,08-12-2024 19:26:39,0.980s,PASSED
"verifyElementPresent(findTestObject(""PIM/notificationSuccess""), 0)",Chrome 131.0.0.0,,,08-12-2024 19:26:39,08-12-2024 19:26:41,1.858s,PASSED
delay(2),Chrome 131.0.0.0,,,08-12-2024 19:26:41,08-12-2024 19:26:43,2.032s,PASSED
closeBrowser(),Chrome 131.0.0.0,,,08-12-2024 19:26:43,08-12-2024 19:26:44,0.889s,PASSED
,,,,,,,
Test Cases/TC - TK 004/TC 009 Employee ID lebih 10 karakter,Chrome 131.0.0.0,,,08-12-2024 19:26:44,08-12-2024 19:27:20,35.644s,PASSED
"callTestCase(findTestCase(""TC - TK 004/TC 001 Membuka fitur PIM""), [:], STOP_ON_FAILURE)",Chrome 131.0.0.0,,,08-12-2024 19:26:45,08-12-2024 19:27:07,22.534s,PASSED
"click(findTestObject(""Object Repository/PIM/addButton""))",Chrome 131.0.0.0,,,08-12-2024 19:27:07,08-12-2024 19:27:08,1.198s,PASSED
"click(findTestObject(""Object Repository/PIM/inputFirstname""))",Chrome 131.0.0.0,,,08-12-2024 19:27:08,08-12-2024 19:27:10,2.130s,PASSED
"setText(findTestObject(""Object Repository/PIM/inputFirstname""), ""Rafki"")",Chrome 131.0.0.0,,,08-12-2024 19:27:10,08-12-2024 19:27:11,0.955s,PASSED
"click(findTestObject(""Object Repository/PIM/inputMiddlename""))",Chrome 131.0.0.0,,,08-12-2024 19:27:11,08-12-2024 19:27:12,0.466s,PASSED
"setText(findTestObject(""Object Repository/PIM/inputMiddlename""), ""Mustafa"")",Chrome 131.0.0.0,,,08-12-2024 19:27:12,08-12-2024 19:27:13,0.771s,PASSED
"click(findTestObject(""Object Repository/PIM/inputLastname""))",Chrome 131.0.0.0,,,08-12-2024 19:27:13,08-12-2024 19:27:13,0.423s,PASSED
"setText(findTestObject(""Object Repository/PIM/inputLastname""), ""Abdullah Kafi"")",Chrome 131.0.0.0,,,08-12-2024 19:27:13,08-12-2024 19:27:14,0.894s,PASSED
"click(findTestObject(""PIM/inputEmployeeid""))",Chrome 131.0.0.0,,,08-12-2024 19:27:14,08-12-2024 19:27:14,0.469s,PASSED
"setText(findTestObject(""PIM/inputEmployeeid""), ""65456453"")",Chrome 131.0.0.0,,,08-12-2024 19:27:14,08-12-2024 19:27:15,0.924s,PASSED
"verifyElementPresent(findTestObject(""PIM/alertMaximalemployeeid""), 0)",Chrome 131.0.0.0,,,08-12-2024 19:27:15,08-12-2024 19:27:17,1.931s,PASSED
delay(2),Chrome 131.0.0.0,,,08-12-2024 19:27:17,08-12-2024 19:27:19,2.024s,PASSED
closeBrowser(),Chrome 131.0.0.0,,,08-12-2024 19:27:19,08-12-2024 19:27:20,0.621s,PASSED
,,,,,,,
Test Cases/TC - TK 004/TC 010 Tambah karyawan dengan foto,Chrome 131.0.0.0,,,08-12-2024 19:27:20,08-12-2024 19:28:13,52.955s,PASSED
"callTestCase(findTestCase(""TC - LW 002/TC 001 Login berhasil""), [:], STOP_ON_FAILURE)",Chrome 131.0.0.0,,,08-12-2024 19:27:21,08-12-2024 19:27:38,17.018s,PASSED
"click(findTestObject(""PIM/buttonMenupim""))",Chrome 131.0.0.0,,,08-12-2024 19:27:38,08-12-2024 19:27:40,2.603s,PASSED
"verifyElementPresent(findTestObject(""Dashboard/textDashboard""), 0)",Chrome 131.0.0.0,,,08-12-2024 19:27:40,08-12-2024 19:27:44,3.699s,PASSED
"click(findTestObject(""PIM/addButton""))",Chrome 131.0.0.0,,,08-12-2024 19:27:44,08-12-2024 19:27:45,0.958s,PASSED
"click(findTestObject(""PIM/inputFirstname""))",Chrome 131.0.0.0,,,08-12-2024 19:27:45,08-12-2024 19:27:47,1.819s,PASSED
"setText(findTestObject(""PIM/inputFirstname""), ""Rafki"")",Chrome 131.0.0.0,,,08-12-2024 19:27:47,08-12-2024 19:27:48,0.779s,PASSED
"click(findTestObject(""PIM/inputMiddlename""))",Chrome 131.0.0.0,,,08-12-2024 19:27:48,08-12-2024 19:27:48,0.433s,PASSED
"setText(findTestObject(""PIM/inputMiddlename""), ""Mustafa"")",Chrome 131.0.0.0,,,08-12-2024 19:27:48,08-12-2024 19:27:49,0.827s,PASSED
"click(findTestObject(""PIM/inputLastname""))",Chrome 131.0.0.0,,,08-12-2024 19:27:49,08-12-2024 19:27:49,0.419s,PASSED
"setText(findTestObject(""PIM/inputLastname""), ""Abdullah Kafi"")",Chrome 131.0.0.0,,,08-12-2024 19:27:49,08-12-2024 19:27:50,0.885s,PASSED
"click(findTestObject(""PIM/inputEmployeeid""))",Chrome 131.0.0.0,,,08-12-2024 19:27:50,08-12-2024 19:27:51,0.428s,PASSED
"sendKeys(findTestObject(""PIM/inputEmployeeid""), Keys.chord(CONTROL, ""a"", DELETE))",Chrome 131.0.0.0,,,08-12-2024 19:27:51,08-12-2024 19:27:51,0.381s,PASSED
"setText(findTestObject(""PIM/inputEmployeeid""), ""6734983"")",Chrome 131.0.0.0,,,08-12-2024 19:27:51,08-12-2024 19:27:52,0.805s,PASSED
"click(findTestObject(""PIM/addImage""))",Chrome 131.0.0.0,,,08-12-2024 19:27:52,08-12-2024 19:27:52,0.632s,PASSED
"filePath = ""C:\Users\rafki\git\automationTest\Screenshots\test_upload.png""",Chrome 131.0.0.0,,,08-12-2024 19:27:52,08-12-2024 19:27:52,0.002s,PASSED
filePathSelection = new java.awt.datatransfer.StringSelection(filePath),Chrome 131.0.0.0,,,08-12-2024 19:27:52,08-12-2024 19:27:52,0.065s,PASSED
"getSystemClipboard().setContents(filePathSelection, null)",Chrome 131.0.0.0,,,08-12-2024 19:27:52,08-12-2024 19:27:53,0.637s,PASSED
robot = new java.awt.Robot(),Chrome 131.0.0.0,,,08-12-2024 19:27:53,08-12-2024 19:27:53,0.106s,PASSED
Thread.sleep(2000),Chrome 131.0.0.0,,,08-12-2024 19:27:53,08-12-2024 19:27:55,2.195s,PASSED
robot.keyPress(VK_CONTROL),Chrome 131.0.0.0,,,08-12-2024 19:27:55,08-12-2024 19:27:55,0.071s,PASSED
robot.keyPress(VK_V),Chrome 131.0.0.0,,,08-12-2024 19:27:55,08-12-2024 19:27:55,0.067s,PASSED
robot.keyRelease(VK_V),Chrome 131.0.0.0,,,08-12-2024 19:27:55,08-12-2024 19:27:56,0.037s,PASSED
robot.keyRelease(VK_CONTROL),Chrome 131.0.0.0,,,08-12-2024 19:27:56,08-12-2024 19:27:56,0.016s,PASSED
robot.keyPress(VK_ENTER),Chrome 131.0.0.0,,,08-12-2024 19:27:56,08-12-2024 19:27:56,0.030s,PASSED
robot.keyRelease(VK_ENTER),Chrome 131.0.0.0,,,08-12-2024 19:27:56,08-12-2024 19:27:56,0.232s,PASSED
delay(10),Chrome 131.0.0.0,,,08-12-2024 19:27:56,08-12-2024 19:28:06,10.030s,PASSED
"click(findTestObject(""PIM/buttonSave""))",Chrome 131.0.0.0,,,08-12-2024 19:28:06,08-12-2024 19:28:06,0.434s,PASSED
"verifyElementPresent(findTestObject(""PIM/notificationSuccess""), 0)",Chrome 131.0.0.0,,,08-12-2024 19:28:06,08-12-2024 19:28:10,3.948s,PASSED
delay(2),Chrome 131.0.0.0,,,08-12-2024 19:28:10,08-12-2024 19:28:12,2.061s,PASSED
closeBrowser(),Chrome 131.0.0.0,,,08-12-2024 19:28:12,08-12-2024 19:28:13,0.642s,PASSED
,,,,,,,
Test Cases/TC - TK 004/TC 011 Tambah foto karyawan dengan file dokumen,Chrome 131.0.0.0,,,08-12-2024 19:28:13,08-12-2024 19:28:54,41.460s,PASSED
"callTestCase(findTestCase(""TC - LW 002/TC 001 Login berhasil""), [:], STOP_ON_FAILURE)",Chrome 131.0.0.0,,,08-12-2024 19:28:13,08-12-2024 19:28:29,15.541s,PASSED
"click(findTestObject(""PIM/buttonMenupim""))",Chrome 131.0.0.0,,,08-12-2024 19:28:29,08-12-2024 19:28:32,2.635s,PASSED
"verifyElementPresent(findTestObject(""Dashboard/textDashboard""), 0)",Chrome 131.0.0.0,,,08-12-2024 19:28:32,08-12-2024 19:28:35,3.750s,PASSED
"click(findTestObject(""PIM/addButton""))",Chrome 131.0.0.0,,,08-12-2024 19:28:35,08-12-2024 19:28:39,3.706s,PASSED
"click(findTestObject(""PIM/inputFirstname""))",Chrome 131.0.0.0,,,08-12-2024 19:28:39,08-12-2024 19:28:42,2.498s,PASSED
"setText(findTestObject(""PIM/inputFirstname""), ""Rafki"")",Chrome 131.0.0.0,,,08-12-2024 19:28:42,08-12-2024 19:28:42,0.801s,PASSED
"click(findTestObject(""PIM/inputMiddlename""))",Chrome 131.0.0.0,,,08-12-2024 19:28:42,08-12-2024 19:28:43,0.446s,PASSED
"setText(findTestObject(""PIM/inputMiddlename""), ""Mustafa"")",Chrome 131.0.0.0,,,08-12-2024 19:28:43,08-12-2024 19:28:44,0.809s,PASSED
"click(findTestObject(""PIM/inputLastname""))",Chrome 131.0.0.0,,,08-12-2024 19:28:44,08-12-2024 19:28:44,0.425s,PASSED
"setText(findTestObject(""PIM/inputLastname""), ""Abdullah Kafi"")",Chrome 131.0.0.0,,,08-12-2024 19:28:44,08-12-2024 19:28:45,0.890s,PASSED
"click(findTestObject(""PIM/inputEmployeeid""))",Chrome 131.0.0.0,,,08-12-2024 19:28:45,08-12-2024 19:28:46,0.482s,PASSED
"sendKeys(findTestObject(""PIM/inputEmployeeid""), Keys.chord(CONTROL, ""a"", DELETE))",Chrome 131.0.0.0,,,08-12-2024 19:28:46,08-12-2024 19:28:46,0.419s,PASSED
"setText(findTestObject(""PIM/inputEmployeeid""), ""6234238"")",Chrome 131.0.0.0,,,08-12-2024 19:28:46,08-12-2024 19:28:47,0.817s,PASSED
"click(findTestObject(""PIM/addImage""))",Chrome 131.0.0.0,,,08-12-2024 19:28:47,08-12-2024 19:28:47,0.571s,PASSED
"filePath = ""C:\Users\rafki\git\automationTest\Screenshots\test_doc.docx""",Chrome 131.0.0.0,,,08-12-2024 19:28:47,08-12-2024 19:28:47,0.001s,PASSED
filePathSelection = new java.awt.datatransfer.StringSelection(filePath),Chrome 131.0.0.0,,,08-12-2024 19:28:47,08-12-2024 19:28:47,0.007s,PASSED
"getSystemClipboard().setContents(filePathSelection, null)",Chrome 131.0.0.0,,,08-12-2024 19:28:47,08-12-2024 19:28:47,0.056s,PASSED
robot = new java.awt.Robot(),Chrome 131.0.0.0,,,08-12-2024 19:28:47,08-12-2024 19:28:47,0.003s,PASSED
Thread.sleep(2000),Chrome 131.0.0.0,,,08-12-2024 19:28:47,08-12-2024 19:28:49,2.021s,PASSED
robot.keyPress(VK_CONTROL),Chrome 131.0.0.0,,,08-12-2024 19:28:49,08-12-2024 19:28:49,0.007s,PASSED
robot.keyPress(VK_V),Chrome 131.0.0.0,,,08-12-2024 19:28:49,08-12-2024 19:28:49,0.021s,PASSED
robot.keyRelease(VK_V),Chrome 131.0.0.0,,,08-12-2024 19:28:49,08-12-2024 19:28:49,0.012s,PASSED
robot.keyRelease(VK_CONTROL),Chrome 131.0.0.0,,,08-12-2024 19:28:49,08-12-2024 19:28:50,0.010s,PASSED
robot.keyPress(VK_ENTER),Chrome 131.0.0.0,,,08-12-2024 19:28:50,08-12-2024 19:28:50,0.010s,PASSED
robot.keyRelease(VK_ENTER),Chrome 131.0.0.0,,,08-12-2024 19:28:50,08-12-2024 19:28:50,0.012s,PASSED
delay(2),Chrome 131.0.0.0,,,08-12-2024 19:28:50,08-12-2024 19:28:52,2.013s,PASSED
"verifyElementPresent(findTestObject(""PIM/textFilenotallowed""), 0)",Chrome 131.0.0.0,,,08-12-2024 19:28:52,08-12-2024 19:28:52,0.360s,PASSED
delay(2),Chrome 131.0.0.0,,,08-12-2024 19:28:52,08-12-2024 19:28:54,2.037s,PASSED
closeBrowser(),Chrome 131.0.0.0,,,08-12-2024 19:28:54,08-12-2024 19:28:54,0.544s,PASSED
,,,,,,,
Test Cases/TC - TK 004/TC 012 tombol cancel tambah karaywan,Chrome 131.0.0.0,,,08-12-2024 19:28:55,08-12-2024 19:29:37,42.519s,PASSED
