Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Test Cases/TC - HK 007/TC 003 Tekan tombol Cancel untuk membatalkan hapus data,Chrome 131.0.0.0,,,09-12-2024 19:03:55,09-12-2024 19:06:03,"2m - 8,533s",FAILED
"callTestCase(findTestCase(""TC - TK 004/TC 001 Membuka fitur PIM""), [:], STOP_ON_FAILURE)",Chrome 131.0.0.0,,,09-12-2024 19:03:58,09-12-2024 19:05:11,"1m - 13,364s",PASSED
"click(findTestObject(""Search Employee/inputUsername""))",Chrome 131.0.0.0,,,09-12-2024 19:05:11,09-12-2024 19:05:23,"11,731s",PASSED
"click(findTestObject(""Search Employee/inputEmployeeid""))",Chrome 131.0.0.0,,,09-12-2024 19:05:23,09-12-2024 19:05:24,"1,041s",PASSED
"setText(findTestObject(""Search Employee/inputEmployeeid""), ""970906"")",Chrome 131.0.0.0,,,09-12-2024 19:05:24,09-12-2024 19:05:26,"2,323s",PASSED
"click(findTestObject(""Search Employee/buttonSearch""))",Chrome 131.0.0.0,,,09-12-2024 19:05:26,09-12-2024 19:05:27,"0,920s",PASSED
"focus(findTestObject(""Search Employee/tableEmployee""))",Chrome 131.0.0.0,,,09-12-2024 19:05:27,09-12-2024 19:05:29,"1,890s",PASSED
"getText(findTestObject(""Search Employee/inputEmployeeid""))",Chrome 131.0.0.0,,,09-12-2024 19:05:29,09-12-2024 19:05:30,"0,502s",PASSED
"verifyMatch(""970906"", ""970906"", false)",Chrome 131.0.0.0,,,09-12-2024 19:05:30,09-12-2024 19:05:30,"0,047s",PASSED
"click(findTestObject(""Delete Employee/buttonDelete""))",Chrome 131.0.0.0,,,09-12-2024 19:05:30,09-12-2024 19:06:03,"33,587s",FAILED
,,,,,,,
Test Cases/TC - HK 007/TC 004 Tekan tombol Yes untuk hapus data,Chrome 131.0.0.0,,,09-12-2024 19:06:03,09-12-2024 19:07:18,"1m - 14,925s",FAILED
"callTestCase(findTestCase(""TC - TK 004/TC 001 Membuka fitur PIM""), [:], STOP_ON_FAILURE)",Chrome 131.0.0.0,,,09-12-2024 19:06:04,09-12-2024 19:06:36,"32,566s",PASSED
"click(findTestObject(""Search Employee/inputUsername""))",Chrome 131.0.0.0,,,09-12-2024 19:06:36,09-12-2024 19:06:37,"0,894s",PASSED
"click(findTestObject(""Search Employee/inputEmployeeid""))",Chrome 131.0.0.0,,,09-12-2024 19:06:37,09-12-2024 19:06:38,"1,070s",PASSED
"setText(findTestObject(""Search Employee/inputEmployeeid""), ""970906"")",Chrome 131.0.0.0,,,09-12-2024 19:06:38,09-12-2024 19:06:39,"0,934s",PASSED
"click(findTestObject(""Search Employee/buttonSearch""))",Chrome 131.0.0.0,,,09-12-2024 19:06:39,09-12-2024 19:06:40,"0,515s",PASSED
"focus(findTestObject(""Search Employee/tableEmployee""))",Chrome 131.0.0.0,,,09-12-2024 19:06:40,09-12-2024 19:06:41,"1,064s",PASSED
"getText(findTestObject(""Search Employee/inputEmployeeid""))",Chrome 131.0.0.0,,,09-12-2024 19:06:41,09-12-2024 19:06:44,"3,520s",PASSED
"verifyMatch(""970906"", ""970906"", false)",Chrome 131.0.0.0,,,09-12-2024 19:06:44,09-12-2024 19:06:44,"0,097s",PASSED
"click(findTestObject(""Delete Employee/buttonDelete""))",Chrome 131.0.0.0,,,09-12-2024 19:06:44,09-12-2024 19:07:18,"33,824s",FAILED
,,,,,,,
Test Cases/TC - HK 007/TC 005 Validasi data yang dihapus,Chrome 131.0.0.0,,,09-12-2024 19:07:18,09-12-2024 19:08:07,"49,163s",PASSED
"callTestCase(findTestCase(""TC - TK 004/TC 001 Membuka fitur PIM""), [:], STOP_ON_FAILURE)",Chrome 131.0.0.0,,,09-12-2024 19:07:18,09-12-2024 19:07:57,"38,527s",PASSED
"click(findTestObject(""Search Employee/inputUsername""))",Chrome 131.0.0.0,,,09-12-2024 19:07:57,09-12-2024 19:07:57,"0,588s",PASSED
"click(findTestObject(""Search Employee/inputEmployeeid""))",Chrome 131.0.0.0,,,09-12-2024 19:07:57,09-12-2024 19:07:58,"0,460s",PASSED
"setText(findTestObject(""Search Employee/inputEmployeeid""), ""970906"")",Chrome 131.0.0.0,,,09-12-2024 19:07:58,09-12-2024 19:08:00,"1,809s",PASSED
"click(findTestObject(""Search Employee/buttonSearch""))",Chrome 131.0.0.0,,,09-12-2024 19:08:00,09-12-2024 19:08:00,"0,635s",PASSED
"focus(findTestObject(""Search Employee/tableEmployee""))",Chrome 131.0.0.0,,,09-12-2024 19:08:00,09-12-2024 19:08:01,"1,027s",PASSED
"getText(findTestObject(""Search Employee/inputEmployeeid""))",Chrome 131.0.0.0,,,09-12-2024 19:08:01,09-12-2024 19:08:02,"0,383s",PASSED
"verifyMatch(""970906"", ""970906"", false)",Chrome 131.0.0.0,,,09-12-2024 19:08:02,09-12-2024 19:08:02,"0,000s",PASSED
delay(5),Chrome 131.0.0.0,,,09-12-2024 19:08:02,09-12-2024 19:08:07,"5,041s",PASSED
closeBrowser(),Chrome 131.0.0.0,,,09-12-2024 19:08:07,09-12-2024 19:08:07,"0,512s",PASSED
