Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Test Cases/TC - EK 006/TC 001 Mengubah First Name karyawan,Chrome 131.0.0.0,,,09-12-2024 18:39:36,09-12-2024 18:43:33,"3m - 56,843s",FAILED
"callTestCase(findTestCase(""TC - TK 004/TC 001 Membuka fitur PIM""), [:], STOP_ON_FAILURE)",Chrome 131.0.0.0,,,09-12-2024 18:39:37,09-12-2024 18:42:26,"2m - 48,794s",PASSED
"click(findTestObject(""Search Employee/inputUsername""))",Chrome 131.0.0.0,,,09-12-2024 18:42:26,09-12-2024 18:42:28,"1,547s",PASSED
"click(findTestObject(""Search Employee/inputEmployeeid""))",Chrome 131.0.0.0,,,09-12-2024 18:42:28,09-12-2024 18:42:29,"1,165s",PASSED
"setText(findTestObject(""Search Employee/inputEmployeeid""), ""060997"")",Chrome 131.0.0.0,,,09-12-2024 18:42:29,09-12-2024 18:42:33,"4,104s",PASSED
"click(findTestObject(""Search Employee/buttonSearch""))",Chrome 131.0.0.0,,,09-12-2024 18:42:33,09-12-2024 18:42:34,"1,084s",PASSED
"focus(findTestObject(""Search Employee/tableEmployee""))",Chrome 131.0.0.0,,,09-12-2024 18:42:34,09-12-2024 18:42:38,"3,561s",PASSED
"getText(findTestObject(""Search Employee/inputEmployeeid""))",Chrome 131.0.0.0,,,09-12-2024 18:42:38,09-12-2024 18:42:39,"1,252s",PASSED
"verifyMatch(""060997"", ""060997"", false)",Chrome 131.0.0.0,,,09-12-2024 18:42:39,09-12-2024 18:42:39,"0,199s",PASSED
delay(2),Chrome 131.0.0.0,,,09-12-2024 18:42:39,09-12-2024 18:42:41,"2,071s",PASSED
"click(findTestObject(""Edit Employee/buttonEditemployee""))",Chrome 131.0.0.0,,,09-12-2024 18:42:41,09-12-2024 18:43:32,"50,919s",FAILED
,,,,,,,
Test Cases/TC - EK 006/TC 002 Mengubah Middle Name karyawan,Chrome 131.0.0.0,,,09-12-2024 18:43:34,09-12-2024 18:46:09,"2m - 35,941s",FAILED
"callTestCase(findTestCase(""TC - TK 004/TC 001 Membuka fitur PIM""), [:], STOP_ON_FAILURE)",Chrome 131.0.0.0,,,09-12-2024 18:43:38,09-12-2024 18:45:17,"1m - 38,629s",PASSED
"click(findTestObject(""Search Employee/inputUsername""))",Chrome 131.0.0.0,,,09-12-2024 18:45:17,09-12-2024 18:45:23,"6,174s",PASSED
"click(findTestObject(""Search Employee/inputEmployeeid""))",Chrome 131.0.0.0,,,09-12-2024 18:45:23,09-12-2024 18:45:24,"1,518s",PASSED
"setText(findTestObject(""Search Employee/inputEmployeeid""), ""060997"")",Chrome 131.0.0.0,,,09-12-2024 18:45:24,09-12-2024 18:45:29,"4,086s",PASSED
"click(findTestObject(""Search Employee/buttonSearch""))",Chrome 131.0.0.0,,,09-12-2024 18:45:29,09-12-2024 18:45:30,"1,343s",PASSED
"focus(findTestObject(""Search Employee/tableEmployee""))",Chrome 131.0.0.0,,,09-12-2024 18:45:30,09-12-2024 18:45:32,"1,788s",PASSED
"getText(findTestObject(""Search Employee/inputEmployeeid""))",Chrome 131.0.0.0,,,09-12-2024 18:45:32,09-12-2024 18:45:32,"0,614s",PASSED
"verifyMatch(""060997"", ""060997"", false)",Chrome 131.0.0.0,,,09-12-2024 18:45:32,09-12-2024 18:45:32,"0,014s",PASSED
delay(2),Chrome 131.0.0.0,,,09-12-2024 18:45:32,09-12-2024 18:45:35,"2,194s",PASSED
"click(findTestObject(""Edit Employee/buttonEditemployee""))",Chrome 131.0.0.0,,,09-12-2024 18:45:35,09-12-2024 18:46:09,"34,811s",FAILED
,,,,,,,
Test Cases/TC - EK 006/TC 003 Mengubah Last Name karyawan,Chrome 131.0.0.0,,,09-12-2024 18:46:10,09-12-2024 18:49:28,"3m - 18,568s",FAILED
"callTestCase(findTestCase(""TC - TK 004/TC 001 Membuka fitur PIM""), [:], STOP_ON_FAILURE)",Chrome 131.0.0.0,,,09-12-2024 18:46:10,09-12-2024 18:48:31,"2m - 20,826s",PASSED
"click(findTestObject(""Search Employee/inputUsername""))",Chrome 131.0.0.0,,,09-12-2024 18:48:31,09-12-2024 18:48:34,"2,320s",PASSED
"click(findTestObject(""Search Employee/inputEmployeeid""))",Chrome 131.0.0.0,,,09-12-2024 18:48:34,09-12-2024 18:48:37,"2,995s",PASSED
"setText(findTestObject(""Search Employee/inputEmployeeid""), ""060997"")",Chrome 131.0.0.0,,,09-12-2024 18:48:37,09-12-2024 18:48:39,"2,107s",PASSED
"click(findTestObject(""Search Employee/buttonSearch""))",Chrome 131.0.0.0,,,09-12-2024 18:48:39,09-12-2024 18:48:40,"1,090s",PASSED
"focus(findTestObject(""Search Employee/tableEmployee""))",Chrome 131.0.0.0,,,09-12-2024 18:48:40,09-12-2024 18:48:51,"11,648s",PASSED
"getText(findTestObject(""Search Employee/inputEmployeeid""))",Chrome 131.0.0.0,,,09-12-2024 18:48:51,09-12-2024 18:48:52,"0,665s",PASSED
"verifyMatch(""060997"", ""060997"", false)",Chrome 131.0.0.0,,,09-12-2024 18:48:52,09-12-2024 18:48:52,"0,042s",PASSED
delay(2),Chrome 131.0.0.0,,,09-12-2024 18:48:52,09-12-2024 18:48:54,"2,021s",PASSED
"click(findTestObject(""Edit Employee/buttonEditemployee""))",Chrome 131.0.0.0,,,09-12-2024 18:48:54,09-12-2024 18:49:28,"34,082s",FAILED
,,,,,,,
Test Cases/TC - EK 006/TC 004 Mengubah Employee id karyawan,Chrome 131.0.0.0,,,09-12-2024 18:49:28,09-12-2024 18:52:14,"2m - 45,251s",FAILED
"callTestCase(findTestCase(""TC - TK 004/TC 001 Membuka fitur PIM""), [:], STOP_ON_FAILURE)",Chrome 131.0.0.0,,,09-12-2024 18:49:29,09-12-2024 18:51:21,"1m - 51,378s",PASSED
"click(findTestObject(""Search Employee/inputUsername""))",Chrome 131.0.0.0,,,09-12-2024 18:51:21,09-12-2024 18:51:23,"2,133s",PASSED
"click(findTestObject(""Search Employee/inputEmployeeid""))",Chrome 131.0.0.0,,,09-12-2024 18:51:23,09-12-2024 18:51:25,"1,815s",PASSED
"setText(findTestObject(""Search Employee/inputEmployeeid""), ""060997"")",Chrome 131.0.0.0,,,09-12-2024 18:51:25,09-12-2024 18:51:27,"2,069s",PASSED
"click(findTestObject(""Search Employee/buttonSearch""))",Chrome 131.0.0.0,,,09-12-2024 18:51:27,09-12-2024 18:51:29,"1,731s",PASSED
"focus(findTestObject(""Search Employee/tableEmployee""))",Chrome 131.0.0.0,,,09-12-2024 18:51:29,09-12-2024 18:51:33,"4,250s",PASSED
"getText(findTestObject(""Search Employee/inputEmployeeid""))",Chrome 131.0.0.0,,,09-12-2024 18:51:33,09-12-2024 18:51:36,"3,570s",PASSED
"verifyMatch(""060997"", ""060997"", false)",Chrome 131.0.0.0,,,09-12-2024 18:51:36,09-12-2024 18:51:37,"0,029s",PASSED
delay(2),Chrome 131.0.0.0,,,09-12-2024 18:51:37,09-12-2024 18:51:39,"2,057s",PASSED
"click(findTestObject(""Edit Employee/buttonEditemployee""))",Chrome 131.0.0.0,,,09-12-2024 18:51:39,09-12-2024 18:52:13,"34,882s",FAILED
,,,,,,,
Test Cases/TC - EK 006/TC 005 Mengubah Foto Profil karyawan PNG,Chrome 131.0.0.0,,,09-12-2024 18:52:14,09-12-2024 18:55:00,"2m - 45,924s",FAILED
"callTestCase(findTestCase(""TC - TK 004/TC 001 Membuka fitur PIM""), [:], STOP_ON_FAILURE)",Chrome 131.0.0.0,,,09-12-2024 18:52:20,09-12-2024 18:54:07,"1m - 47,030s",PASSED
"click(findTestObject(""Search Employee/inputUsername""))",Chrome 131.0.0.0,,,09-12-2024 18:54:07,09-12-2024 18:54:10,"3,385s",PASSED
"click(findTestObject(""Search Employee/inputEmployeeid""))",Chrome 131.0.0.0,,,09-12-2024 18:54:10,09-12-2024 18:54:12,"1,300s",PASSED
"setText(findTestObject(""Search Employee/inputEmployeeid""), ""970906"")",Chrome 131.0.0.0,,,09-12-2024 18:54:12,09-12-2024 18:54:15,"3,696s",PASSED
"click(findTestObject(""Search Employee/buttonSearch""))",Chrome 131.0.0.0,,,09-12-2024 18:54:15,09-12-2024 18:54:19,"3,270s",PASSED
"focus(findTestObject(""Search Employee/tableEmployee""))",Chrome 131.0.0.0,,,09-12-2024 18:54:19,09-12-2024 18:54:22,"3,677s",PASSED
"getText(findTestObject(""Search Employee/inputEmployeeid""))",Chrome 131.0.0.0,,,09-12-2024 18:54:22,09-12-2024 18:54:23,"1,011s",PASSED
"verifyMatch(""970906"", ""970906"", false)",Chrome 131.0.0.0,,,09-12-2024 18:54:23,09-12-2024 18:54:23,"0,006s",PASSED
delay(2),Chrome 131.0.0.0,,,09-12-2024 18:54:23,09-12-2024 18:54:25,"2,080s",PASSED
"click(findTestObject(""Edit Employee/buttonEditemployee""))",Chrome 131.0.0.0,,,09-12-2024 18:54:25,09-12-2024 18:54:59,"34,169s",FAILED
,,,,,,,
Test Cases/TC - EK 006/TC 006 Mengubah Foto Profil karyawan File Dokumen,Chrome 131.0.0.0,,,09-12-2024 18:55:00,09-12-2024 18:56:44,"1m - 44,665s",FAILED
"callTestCase(findTestCase(""TC - TK 004/TC 001 Membuka fitur PIM""), [:], STOP_ON_FAILURE)",Chrome 131.0.0.0,,,09-12-2024 18:55:01,09-12-2024 18:56:03,"1m - 2,155s",PASSED
"click(findTestObject(""Search Employee/inputUsername""))",Chrome 131.0.0.0,,,09-12-2024 18:56:03,09-12-2024 18:56:04,"1,109s",PASSED
"click(findTestObject(""Search Employee/inputEmployeeid""))",Chrome 131.0.0.0,,,09-12-2024 18:56:04,09-12-2024 18:56:05,"0,988s",PASSED
"setText(findTestObject(""Search Employee/inputEmployeeid""), ""970906"")",Chrome 131.0.0.0,,,09-12-2024 18:56:05,09-12-2024 18:56:06,"0,801s",PASSED
"click(findTestObject(""Search Employee/buttonSearch""))",Chrome 131.0.0.0,,,09-12-2024 18:56:06,09-12-2024 18:56:07,"0,741s",PASSED
"focus(findTestObject(""Search Employee/tableEmployee""))",Chrome 131.0.0.0,,,09-12-2024 18:56:07,09-12-2024 18:56:08,"1,009s",PASSED
"getText(findTestObject(""Search Employee/inputEmployeeid""))",Chrome 131.0.0.0,,,09-12-2024 18:56:08,09-12-2024 18:56:08,"0,330s",PASSED
"verifyMatch(""970906"", ""970906"", false)",Chrome 131.0.0.0,,,09-12-2024 18:56:08,09-12-2024 18:56:08,"0,008s",PASSED
delay(2),Chrome 131.0.0.0,,,09-12-2024 18:56:08,09-12-2024 18:56:10,"2,016s",PASSED
"click(findTestObject(""Edit Employee/buttonEditemployee""))",Chrome 131.0.0.0,,,09-12-2024 18:56:10,09-12-2024 18:56:44,"34,517s",FAILED
