Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"getText(findTestObject(""Search Employee/inputEmployeeid""))",Chrome 131.0.0.0,,,09-12-2024 19:27:45,09-12-2024 19:27:45,"0,368s",PASSED
"verifyMatch(""060997"", ""060997"", false)",Chrome 131.0.0.0,,,09-12-2024 19:27:45,09-12-2024 19:27:45,"0,023s",PASSED
delay(2),Chrome 131.0.0.0,,,09-12-2024 19:27:45,09-12-2024 19:27:47,"2,018s",PASSED
"click(findTestObject(""Edit Employee/buttonEditemployee""))",Chrome 131.0.0.0,,,09-12-2024 19:27:47,09-12-2024 19:28:25,"37,300s",FAILED
,,,,,,,
Test Cases/TC - EK 006/TC 002 Mengubah Middle Name karyawan,Chrome 131.0.0.0,,,09-12-2024 19:28:25,09-12-2024 19:30:52,"2m - 26,780s",FAILED
"callTestCase(findTestCase(""TC - TK 004/TC 001 Membuka fitur PIM""), [:], STOP_ON_FAILURE)",Chrome 131.0.0.0,,,09-12-2024 19:28:28,09-12-2024 19:29:56,"1m - 28,146s",PASSED
"click(findTestObject(""Search Employee/inputUsername""))",Chrome 131.0.0.0,,,09-12-2024 19:29:56,09-12-2024 19:29:57,"1,021s",PASSED
"click(findTestObject(""Search Employee/inputEmployeeid""))",Chrome 131.0.0.0,,,09-12-2024 19:29:57,09-12-2024 19:29:59,"1,498s",PASSED
"setText(findTestObject(""Search Employee/inputEmployeeid""), ""060997"")",Chrome 131.0.0.0,,,09-12-2024 19:29:59,09-12-2024 19:30:07,"8,666s",PASSED
"click(findTestObject(""Search Employee/buttonSearch""))",Chrome 131.0.0.0,,,09-12-2024 19:30:07,09-12-2024 19:30:09,"1,539s",PASSED
"focus(findTestObject(""Search Employee/tableEmployee""))",Chrome 131.0.0.0,,,09-12-2024 19:30:09,09-12-2024 19:30:14,"4,776s",PASSED
"getText(findTestObject(""Search Employee/inputEmployeeid""))",Chrome 131.0.0.0,,,09-12-2024 19:30:14,09-12-2024 19:30:15,"1,261s",PASSED
"verifyMatch(""060997"", ""060997"", false)",Chrome 131.0.0.0,,,09-12-2024 19:30:15,09-12-2024 19:30:15,"0,006s",PASSED
delay(2),Chrome 131.0.0.0,,,09-12-2024 19:30:15,09-12-2024 19:30:17,"2,105s",PASSED
"click(findTestObject(""Edit Employee/buttonEditemployee""))",Chrome 131.0.0.0,,,09-12-2024 19:30:17,09-12-2024 19:30:52,"34,497s",FAILED
,,,,,,,
Test Cases/TC - EK 006/TC 003 Mengubah Last Name karyawan,Chrome 131.0.0.0,,,09-12-2024 19:30:52,09-12-2024 19:32:55,"2m - 3,392s",FAILED
"callTestCase(findTestCase(""TC - TK 004/TC 001 Membuka fitur PIM""), [:], STOP_ON_FAILURE)",Chrome 131.0.0.0,,,09-12-2024 19:30:52,09-12-2024 19:32:06,"1m - 13,566s",PASSED
"click(findTestObject(""Search Employee/inputUsername""))",Chrome 131.0.0.0,,,09-12-2024 19:32:06,09-12-2024 19:32:07,"1,867s",PASSED
"click(findTestObject(""Search Employee/inputEmployeeid""))",Chrome 131.0.0.0,,,09-12-2024 19:32:07,09-12-2024 19:32:12,"4,696s",PASSED
"setText(findTestObject(""Search Employee/inputEmployeeid""), ""060997"")",Chrome 131.0.0.0,,,09-12-2024 19:32:12,09-12-2024 19:32:15,"2,923s",PASSED
"click(findTestObject(""Search Employee/buttonSearch""))",Chrome 131.0.0.0,,,09-12-2024 19:32:15,09-12-2024 19:32:17,"1,614s",PASSED
"focus(findTestObject(""Search Employee/tableEmployee""))",Chrome 131.0.0.0,,,09-12-2024 19:32:17,09-12-2024 19:32:19,"1,979s",PASSED
"getText(findTestObject(""Search Employee/inputEmployeeid""))",Chrome 131.0.0.0,,,09-12-2024 19:32:19,09-12-2024 19:32:19,"0,618s",PASSED
"verifyMatch(""060997"", ""060997"", false)",Chrome 131.0.0.0,,,09-12-2024 19:32:19,09-12-2024 19:32:19,"0,012s",PASSED
delay(2),Chrome 131.0.0.0,,,09-12-2024 19:32:19,09-12-2024 19:32:21,"2,023s",PASSED
"click(findTestObject(""Edit Employee/buttonEditemployee""))",Chrome 131.0.0.0,,,09-12-2024 19:32:21,09-12-2024 19:32:55,"33,658s",FAILED
,,,,,,,
Test Cases/TC - EK 006/TC 004 Mengubah Employee id karyawan,Chrome 131.0.0.0,,,09-12-2024 19:32:55,09-12-2024 19:34:29,"1m - 34,072s",FAILED
"callTestCase(findTestCase(""TC - TK 004/TC 001 Membuka fitur PIM""), [:], STOP_ON_FAILURE)",Chrome 131.0.0.0,,,09-12-2024 19:32:55,09-12-2024 19:33:43,"48,041s",PASSED
"click(findTestObject(""Search Employee/inputUsername""))",Chrome 131.0.0.0,,,09-12-2024 19:33:43,09-12-2024 19:33:46,"2,319s",PASSED
"click(findTestObject(""Search Employee/inputEmployeeid""))",Chrome 131.0.0.0,,,09-12-2024 19:33:46,09-12-2024 19:33:47,"0,912s",PASSED
"setText(findTestObject(""Search Employee/inputEmployeeid""), ""060997"")",Chrome 131.0.0.0,,,09-12-2024 19:33:47,09-12-2024 19:33:48,"1,076s",PASSED
"click(findTestObject(""Search Employee/buttonSearch""))",Chrome 131.0.0.0,,,09-12-2024 19:33:48,09-12-2024 19:33:49,"1,084s",PASSED
"focus(findTestObject(""Search Employee/tableEmployee""))",Chrome 131.0.0.0,,,09-12-2024 19:33:49,09-12-2024 19:33:50,"1,818s",PASSED
"getText(findTestObject(""Search Employee/inputEmployeeid""))",Chrome 131.0.0.0,,,09-12-2024 19:33:50,09-12-2024 19:33:51,"0,482s",PASSED
"verifyMatch(""060997"", ""060997"", false)",Chrome 131.0.0.0,,,09-12-2024 19:33:51,09-12-2024 19:33:51,"0,013s",PASSED
delay(2),Chrome 131.0.0.0,,,09-12-2024 19:33:51,09-12-2024 19:33:53,"2,021s",PASSED
"click(findTestObject(""Edit Employee/buttonEditemployee""))",Chrome 131.0.0.0,,,09-12-2024 19:33:53,09-12-2024 19:34:29,"35,967s",FAILED
,,,,,,,
Test Cases/TC - EK 006/TC 005 Mengubah Foto Profil karyawan PNG,Chrome 131.0.0.0,,,09-12-2024 19:34:29,09-12-2024 19:36:59,"2m - 29,733s",FAILED
"callTestCase(findTestCase(""TC - TK 004/TC 001 Membuka fitur PIM""), [:], STOP_ON_FAILURE)",Chrome 131.0.0.0,,,09-12-2024 19:34:32,09-12-2024 19:36:19,"1m - 47,057s",PASSED
"click(findTestObject(""Search Employee/inputUsername""))",Chrome 131.0.0.0,,,09-12-2024 19:36:19,09-12-2024 19:36:19,"0,709s",PASSED
"click(findTestObject(""Search Employee/inputEmployeeid""))",Chrome 131.0.0.0,,,09-12-2024 19:36:19,09-12-2024 19:36:20,"0,626s",PASSED
"setText(findTestObject(""Search Employee/inputEmployeeid""), ""970906"")",Chrome 131.0.0.0,,,09-12-2024 19:36:20,09-12-2024 19:36:21,"0,881s",PASSED
"click(findTestObject(""Search Employee/buttonSearch""))",Chrome 131.0.0.0,,,09-12-2024 19:36:21,09-12-2024 19:36:21,"0,618s",PASSED
"focus(findTestObject(""Search Employee/tableEmployee""))",Chrome 131.0.0.0,,,09-12-2024 19:36:21,09-12-2024 19:36:23,"1,094s",PASSED
"getText(findTestObject(""Search Employee/inputEmployeeid""))",Chrome 131.0.0.0,,,09-12-2024 19:36:23,09-12-2024 19:36:23,"0,355s",PASSED
"verifyMatch(""970906"", ""970906"", false)",Chrome 131.0.0.0,,,09-12-2024 19:36:23,09-12-2024 19:36:23,"0,009s",PASSED
delay(2),Chrome 131.0.0.0,,,09-12-2024 19:36:23,09-12-2024 19:36:25,"2,016s",PASSED
"click(findTestObject(""Edit Employee/buttonEditemployee""))",Chrome 131.0.0.0,,,09-12-2024 19:36:25,09-12-2024 19:36:59,"33,874s",FAILED
,,,,,,,
Test Cases/TC - EK 006/TC 006 Mengubah Foto Profil karyawan File Dokumen,Chrome 131.0.0.0,,,09-12-2024 19:36:59,09-12-2024 19:38:23,"1m - 24,014s",FAILED
"callTestCase(findTestCase(""TC - TK 004/TC 001 Membuka fitur PIM""), [:], STOP_ON_FAILURE)",Chrome 131.0.0.0,,,09-12-2024 19:37:00,09-12-2024 19:37:37,"36,787s",PASSED
"click(findTestObject(""Search Employee/inputUsername""))",Chrome 131.0.0.0,,,09-12-2024 19:37:37,09-12-2024 19:37:41,"3,994s",PASSED
"click(findTestObject(""Search Employee/inputEmployeeid""))",Chrome 131.0.0.0,,,09-12-2024 19:37:41,09-12-2024 19:37:42,"1,201s",PASSED
"setText(findTestObject(""Search Employee/inputEmployeeid""), ""970906"")",Chrome 131.0.0.0,,,09-12-2024 19:37:42,09-12-2024 19:37:44,"1,982s",PASSED
"click(findTestObject(""Search Employee/buttonSearch""))",Chrome 131.0.0.0,,,09-12-2024 19:37:44,09-12-2024 19:37:45,"1,671s",PASSED
"focus(findTestObject(""Search Employee/tableEmployee""))",Chrome 131.0.0.0,,,09-12-2024 19:37:45,09-12-2024 19:37:47,"1,679s",PASSED
"getText(findTestObject(""Search Employee/inputEmployeeid""))",Chrome 131.0.0.0,,,09-12-2024 19:37:47,09-12-2024 19:37:48,"0,548s",PASSED
"verifyMatch(""970906"", ""970906"", false)",Chrome 131.0.0.0,,,09-12-2024 19:37:48,09-12-2024 19:37:48,"0,006s",PASSED
delay(2),Chrome 131.0.0.0,,,09-12-2024 19:37:48,09-12-2024 19:37:50,"2,023s",PASSED
"click(findTestObject(""Edit Employee/buttonEditemployee""))",Chrome 131.0.0.0,,,09-12-2024 19:37:50,09-12-2024 19:38:23,"33,590s",FAILED
