Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"focus(findTestObject(""Search Employee/tableEmployee""))",Chrome 131.0.0.0,,,08-12-2024 14:19:15,08-12-2024 14:19:16,1.099s,PASSED
"verifyElementPresent(findTestObject(""Search Employee/toasUsernotfound""), 3)",Chrome 131.0.0.0,,,08-12-2024 14:19:16,08-12-2024 14:19:17,0.374s,PASSED
"getText(findTestObject(""Search Employee/inputUsername""))",Chrome 131.0.0.0,,,08-12-2024 14:19:17,08-12-2024 14:19:17,0.516s,PASSED
"verifyMatch(""rafki mustafa"", ""rafki mustafa"", false)",Chrome 131.0.0.0,,,08-12-2024 14:19:17,08-12-2024 14:19:17,0.015s,PASSED
"getText(findTestObject(""Search Employee/inputEmployeeid""))",Chrome 131.0.0.0,,,08-12-2024 14:19:17,08-12-2024 14:19:18,0.389s,PASSED
"verifyMatch(""52353"", ""52353"", false)",Chrome 131.0.0.0,,,08-12-2024 14:19:18,08-12-2024 14:19:18,0.017s,PASSED
delay(5),Chrome 131.0.0.0,,,08-12-2024 14:19:18,08-12-2024 14:19:23,5.027s,PASSED
closeBrowser(),Chrome 131.0.0.0,,,08-12-2024 14:19:23,08-12-2024 14:19:24,0.918s,PASSED
,,,,,,,
Test Cases/TC - CK 005/TC 005 Cari nama karyawan Username invalid tetapi Employee id valid,Chrome 131.0.0.0,,,08-12-2024 14:19:24,08-12-2024 14:20:05,41.592s,PASSED
"callTestCase(findTestCase(""TC - TK 004/TC 001 Membuka fitur PIM""), [:], STOP_ON_FAILURE)",Chrome 131.0.0.0,,,08-12-2024 14:19:24,08-12-2024 14:19:51,27.108s,PASSED
"click(findTestObject(""Search Employee/inputUsername""))",Chrome 131.0.0.0,,,08-12-2024 14:19:51,08-12-2024 14:19:53,1.569s,PASSED
"setText(findTestObject(""Search Employee/inputUsername""), ""xx231xx"")",Chrome 131.0.0.0,,,08-12-2024 14:19:53,08-12-2024 14:19:54,1.436s,PASSED
"click(findTestObject(""Search Employee/inputEmployeeid""))",Chrome 131.0.0.0,,,08-12-2024 14:19:54,08-12-2024 14:19:55,1.093s,PASSED
"setText(findTestObject(""Search Employee/inputEmployeeid""), ""060997"")",Chrome 131.0.0.0,,,08-12-2024 14:19:55,08-12-2024 14:19:57,1.556s,PASSED
"click(findTestObject(""Search Employee/buttonSearch""))",Chrome 131.0.0.0,,,08-12-2024 14:19:57,08-12-2024 14:19:58,0.641s,PASSED
"focus(findTestObject(""Search Employee/tableEmployee""))",Chrome 131.0.0.0,,,08-12-2024 14:19:58,08-12-2024 14:19:59,1.011s,PASSED
"verifyElementPresent(findTestObject(""Search Employee/toasUsernotfound""), 3)",Chrome 131.0.0.0,,,08-12-2024 14:19:59,08-12-2024 14:19:59,0.349s,PASSED
"getText(findTestObject(""Search Employee/inputUsername""))",Chrome 131.0.0.0,,,08-12-2024 14:19:59,08-12-2024 14:19:59,0.342s,PASSED
"verifyMatch(""rafki mustafa"", ""rafki mustafa"", false)",Chrome 131.0.0.0,,,08-12-2024 14:19:59,08-12-2024 14:19:59,0.011s,PASSED
"getText(findTestObject(""Search Employee/inputEmployeeid""))",Chrome 131.0.0.0,,,08-12-2024 14:19:59,08-12-2024 14:20:00,0.300s,PASSED
"verifyMatch(""060997"", ""060997"", false)",Chrome 131.0.0.0,,,08-12-2024 14:20:00,08-12-2024 14:20:00,0.005s,PASSED
delay(5),Chrome 131.0.0.0,,,08-12-2024 14:20:00,08-12-2024 14:20:05,5.064s,PASSED
closeBrowser(),Chrome 131.0.0.0,,,08-12-2024 14:20:05,08-12-2024 14:20:05,0.691s,PASSED
,,,,,,,
Test Cases/TC - CK 005/TC 006 Cari nama karyawan Username valid dan Employee id valid,Chrome 131.0.0.0,,,08-12-2024 14:20:05,08-12-2024 14:20:43,37.431s,PASSED
"callTestCase(findTestCase(""TC - TK 004/TC 001 Membuka fitur PIM""), [:], STOP_ON_FAILURE)",Chrome 131.0.0.0,,,08-12-2024 14:20:06,08-12-2024 14:20:31,24.790s,PASSED
"click(findTestObject(""Search Employee/inputUsername""))",Chrome 131.0.0.0,,,08-12-2024 14:20:31,08-12-2024 14:20:31,0.829s,PASSED
"setText(findTestObject(""Search Employee/inputUsername""), ""rafki mustafa"")",Chrome 131.0.0.0,,,08-12-2024 14:20:31,08-12-2024 14:20:32,1.085s,PASSED
"click(findTestObject(""Search Employee/inputEmployeeid""))",Chrome 131.0.0.0,,,08-12-2024 14:20:32,08-12-2024 14:20:33,0.737s,PASSED
"setText(findTestObject(""Search Employee/inputEmployeeid""), ""060997"")",Chrome 131.0.0.0,,,08-12-2024 14:20:33,08-12-2024 14:20:35,1.659s,PASSED
"click(findTestObject(""Search Employee/buttonSearch""))",Chrome 131.0.0.0,,,08-12-2024 14:20:35,08-12-2024 14:20:35,0.475s,PASSED
"focus(findTestObject(""Search Employee/tableEmployee""))",Chrome 131.0.0.0,,,08-12-2024 14:20:35,08-12-2024 14:20:36,1.047s,PASSED
"getText(findTestObject(""Search Employee/inputUsername""))",Chrome 131.0.0.0,,,08-12-2024 14:20:36,08-12-2024 14:20:37,0.370s,PASSED
"verifyMatch(""rafki mustafa"", ""rafki mustafa"", false)",Chrome 131.0.0.0,,,08-12-2024 14:20:37,08-12-2024 14:20:37,0.008s,PASSED
"getText(findTestObject(""Search Employee/inputEmployeeid""))",Chrome 131.0.0.0,,,08-12-2024 14:20:37,08-12-2024 14:20:37,0.338s,PASSED
"verifyMatch(""060997"", ""060997"", false)",Chrome 131.0.0.0,,,08-12-2024 14:20:37,08-12-2024 14:20:37,0.005s,PASSED
delay(5),Chrome 131.0.0.0,,,08-12-2024 14:20:37,08-12-2024 14:20:42,5.035s,PASSED
closeBrowser(),Chrome 131.0.0.0,,,08-12-2024 14:20:42,08-12-2024 14:20:43,0.690s,PASSED
,,,,,,,
Test Cases/TC - CK 005/TC 007 Cari nama karyawan Employee id valid,Chrome 131.0.0.0,,,08-12-2024 14:20:43,08-12-2024 14:21:17,33.779s,PASSED
"callTestCase(findTestCase(""TC - TK 004/TC 001 Membuka fitur PIM""), [:], STOP_ON_FAILURE)",Chrome 131.0.0.0,,,08-12-2024 14:20:43,08-12-2024 14:21:05,22.003s,PASSED
"click(findTestObject(""Search Employee/inputUsername""))",Chrome 131.0.0.0,,,08-12-2024 14:21:05,08-12-2024 14:21:07,1.276s,PASSED
"click(findTestObject(""Search Employee/inputEmployeeid""))",Chrome 131.0.0.0,,,08-12-2024 14:21:07,08-12-2024 14:21:07,0.707s,PASSED
"setText(findTestObject(""Search Employee/inputEmployeeid""), ""060997"")",Chrome 131.0.0.0,,,08-12-2024 14:21:07,08-12-2024 14:21:09,1.549s,PASSED
"click(findTestObject(""Search Employee/buttonSearch""))",Chrome 131.0.0.0,,,08-12-2024 14:21:09,08-12-2024 14:21:09,0.607s,PASSED
"focus(findTestObject(""Search Employee/tableEmployee""))",Chrome 131.0.0.0,,,08-12-2024 14:21:09,08-12-2024 14:21:11,1.208s,PASSED
"getText(findTestObject(""Search Employee/inputEmployeeid""))",Chrome 131.0.0.0,,,08-12-2024 14:21:11,08-12-2024 14:21:11,0.381s,PASSED
"verifyMatch(""060997"", ""060997"", false)",Chrome 131.0.0.0,,,08-12-2024 14:21:11,08-12-2024 14:21:11,0.018s,PASSED
delay(5),Chrome 131.0.0.0,,,08-12-2024 14:21:11,08-12-2024 14:21:16,5.021s,PASSED
closeBrowser(),Chrome 131.0.0.0,,,08-12-2024 14:21:16,08-12-2024 14:21:17,0.583s,PASSED
,,,,,,,
Test Cases/TC - CK 005/TC 008 Cari nama karyawan Employee id invalid,Chrome 131.0.0.0,,,08-12-2024 14:21:17,08-12-2024 14:21:46,29.238s,PASSED
"callTestCase(findTestCase(""TC - TK 004/TC 001 Membuka fitur PIM""), [:], STOP_ON_FAILURE)",Chrome 131.0.0.0,,,08-12-2024 14:21:17,08-12-2024 14:21:36,19.208s,PASSED
